,customer_age_class,region,basket_package_price_disc,internet_package_price_disc,basket_days_until_contract_end,count_previous_cancellations_0_18,internet_product_name,flag_churn
2883,60 - 64,NRW,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
2884,25 - 29,NRW,39.99,34.97,30.0,0.0,VF RIP U-TREUE,1.0
2885,45 - 49,NRW,34.99,29.99,30.0,0.0,GIGAZUHAUSE KABEL,0.0
2886,40 - 44,KBW,54.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
2887,40 - 44,HSN,34.97,44.99,30.0,0.0,GIGAZUHAUSE KABEL,1.0
2888,35 - 39,NRW,44.97,44.98,30.0,0.0,GIGAZUHAUSE KABEL,1.0
2889,60 - 64,NRW,34.99,39.99,30.0,0.0,VF RIP U-TREUE,0.0
2890,55 - 59,NRW,34.99,49.99,30.0,0.0,VF RIP U-TREUE,0.0
2891,18 - 24,HSN,44.99,39.99,30.0,0.0,GIGAZUHAUSE KABEL,1.0
2892,55 - 59,NRW,39.98,39.99,30.0,0.0,VF RIP U-TREUE,0.0
2893,30 - 34,HSN,39.98,47.98,30.0,0.0,VF RIP U-TREUE,0.0
2894,25 - 29,KBW,49.99,39.98,30.0,0.0,VF CABLEMAX,1.0
2895,35 - 39,NRW,44.99,44.97,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
2896,35 - 39,HSN,44.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
2897,60 - 64,NRW,44.99,42.99,30.0,0.0,VF CABLEMAX,0.0
2898,70 - 74,HSN,44.99,24.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
2899,65 - 69,NRW,44.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
2900,55 - 59,KBW,44.99,29.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
2901,30 - 34,NRW,44.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
2902,35 - 39,KBW,34.98,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
2903,40 - 44,NRW,44.99,44.99,30.0,0.0,VF RIP U-TREUE,1.0
2904,35 - 39,NRW,39.99,49.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
2905,35 - 39,NRW,44.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
2906,35 - 39,HSN,44.98,39.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
2907,30 - 34,NRW,34.97,39.98,30.0,0.0,VF CABLEMAX,0.0
2908,50 - 54,KBW,39.99,29.99,30.0,0.0,VF CABLEMAX,0.0
2909,40 - 44,HSN,54.99,44.99,30.0,0.0,VF CABLEMAX,0.0
2910,25 - 29,NRW,49.99,39.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
2911,25 - 29,NRW,39.98,44.98,30.0,0.0,GIGAZUHAUSE KABEL,1.0
2912,25 - 29,KBW,44.99,44.98,30.0,0.0,VF CABLEMAX,0.0
2913,55 - 59,NRW,39.99,49.0,30.0,0.0,VF RIP U-TREUE,0.0
2914,55 - 59,NRW,49.97,39.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
2915,18 - 24,NRW,49.98,49.98,30.0,0.0,GIGAZUHAUSE KABEL,0.0
2916,25 - 29,NRW,39.99,34.99,30.0,0.0,VF CABLEMAX,0.0
2917,55 - 59,NRW,34.99,44.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
2918,25 - 29,HSN,44.98,44.99,30.0,0.0,VF CABLEMAX,1.0
2919,40 - 44,KBW,29.99,44.98,30.0,0.0,VF CABLEMAX,1.0
2920,35 - 39,NRW,39.98,49.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
2921,55 - 59,NRW,34.99,29.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
2922,35 - 39,KBW,39.97,44.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
2923,30 - 34,NRW,49.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
2924,25 - 29,NRW,34.98,44.99,30.0,0.0,VF CABLEMAX,1.0
2925,55 - 59,KBW,44.99,39.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
2926,35 - 39,KBW,44.98,32.99,30.0,0.0,GIGAZUHAUSE TREUE B,1.0
2927,65 - 69,NRW,39.99,39.99,30.0,0.0,VF RIP U-TREUE,0.0
2928,35 - 39,NRW,49.98,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
2929,25 - 29,NRW,27.99,49.97,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
2930,25 - 29,NRW,39.99,44.98,30.0,0.0,VF RIP U-TREUE,1.0
2931,50 - 54,NRW,44.98,44.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
2932,25 - 29,KBW,39.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
2933,35 - 39,NRW,34.99,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
2934,55 - 59,KBW,24.98,39.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
2935,30 - 34,KBW,32.98,39.98,30.0,0.0,VF RIP U-TREUE,0.0
2936,35 - 39,KBW,34.99,49.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
2937,25 - 29,NRW,54.98,34.98,30.0,0.0,VF RIP U-TREUE,0.0
2938,35 - 39,NRW,39.99,39.99,30.0,0.0,VF CABLEMAX,1.0
2939,60 - 64,NRW,44.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
2940,30 - 34,NRW,39.98,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
2941,40 - 44,NRW,39.98,44.97,30.0,0.0,GIGAZUHAUSE KABEL,0.0
2942,25 - 29,NRW,44.99,49.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
2943,30 - 34,KBW,39.98,34.99,30.0,0.0,VF RIP U-TREUE,1.0
2944,35 - 39,KBW,34.98,34.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
2945,40 - 44,NRW,44.99,39.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
2946,40 - 44,NRW,39.98,34.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
2947,80 and over,NRW,47.98,34.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
2948,30 - 34,HSN,39.99,34.99,30.0,0.0,VF CABLEMAX,0.0
2949,30 - 34,NRW,29.97,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
2950,55 - 59,KBW,39.99,49.97,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
2951,50 - 54,HSN,34.98,44.98,30.0,0.0,GIGAZUHAUSE KABEL,0.0
2952,25 - 29,NRW,34.98,44.98,30.0,0.0,VF CABLEMAX,1.0
2953,55 - 59,NRW,44.98,44.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
2954,25 - 29,NRW,56.99,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
2955,25 - 29,HSN,44.98,39.98,30.0,0.0,GIGAZUHAUSE KABEL,1.0
2956,55 - 59,NRW,43.98,29.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
2957,60 - 64,KBW,47.99,37.97,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
2958,70 - 74,NRW,34.99,39.97,6.0,0.0,RED INTERNET & PHONE CABLE U,1.0
2959,60 - 64,NRW,44.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
2960,70 - 74,KBW,39.99,39.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
2961,25 - 29,NRW,44.97,49.98,5.0,0.0,RED INTERNET & PHONE CABLE U,1.0
2962,30 - 34,NRW,34.99,24.99,30.0,0.0,GIGAZUHAUSE KABEL,1.0
2963,35 - 39,NRW,39.99,34.98,30.0,0.0,VF CABLEMAX,0.0
2964,30 - 34,NRW,44.98,44.98,30.0,0.0,GIGAZUHAUSE KABEL,0.0
2965,40 - 44,NRW,34.99,39.98,30.0,0.0,VF RIP U-TREUE,1.0
2966,30 - 34,KBW,29.99,29.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
2967,55 - 59,NRW,34.98,44.99,30.0,0.0,GIGAZUHAUSE KABEL,1.0
2968,25 - 29,NRW,50.98,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
2969,70 - 74,NRW,29.98,49.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
2970,55 - 59,NRW,44.97,39.97,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
2971,60 - 64,NRW,29.98,34.98,30.0,0.0,GIGAZUHAUSE KABEL,0.0
2972,35 - 39,KBW,39.99,44.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
2973,30 - 34,NRW,34.99,47.99,30.0,0.0,VF CABLEMAX,0.0
2974,70 - 74,NRW,50.99,29.99,30.0,0.0,VF RIP U-TREUE,1.0
2975,35 - 39,HSN,44.99,44.98,30.0,0.0,GIGAZUHAUSE KABEL,0.0
2976,40 - 44,NRW,44.97,49.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
2977,55 - 59,KBW,49.99,39.99,30.0,0.0,VF RIP U-TREUE,1.0
2978,60 - 64,NRW,44.99,34.99,30.0,0.0,GIGAZUHAUSE KABEL,0.0
2979,35 - 39,NRW,44.96,39.98,30.0,0.0,GIGAZUHAUSE KABEL,1.0
2980,65 - 69,NRW,39.98,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
2981,35 - 39,KBW,44.99,34.98,30.0,0.0,VF CABLEMAX,1.0
2982,35 - 39,NRW,37.98,43.98,30.0,0.0,VF RIP U-TREUE,1.0
2983,40 - 44,HSN,39.98,19.97,30.0,0.0,GIGAZUHAUSE KABEL,1.0
2984,35 - 39,KBW,34.99,42.99,30.0,0.0,VF RIP U-TREUE,1.0
2985,50 - 54,HSN,39.98,44.98,30.0,0.0,VF RIP U-TREUE,1.0
2986,55 - 59,NRW,34.99,47.97,30.0,0.0,VF RIP U-TREUE,1.0
2987,65 - 69,NRW,34.98,44.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
2988,30 - 34,HSN,44.98,44.99,30.0,0.0,VF CABLEMAX,1.0
2989,25 - 29,KBW,39.97,39.98,30.0,0.0,MMA,0.0
2990,65 - 69,NRW,49.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
2991,30 - 34,KBW,29.98,49.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
2992,40 - 44,NRW,39.98,34.99,30.0,0.0,VF CABLEMAX,0.0
2993,40 - 44,KBW,49.97,42.99,30.0,0.0,VF RIP U-TREUE,1.0
2994,35 - 39,HSN,29.98,29.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
2995,35 - 39,NRW,44.98,34.99,30.0,0.0,VF CABLEMAX,1.0
2996,30 - 34,NRW,39.99,34.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
2997,60 - 64,NRW,34.97,44.99,30.0,0.0,GIGAZUHAUSE KABEL,0.0
2998,65 - 69,KBW,34.98,44.96,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
2999,40 - 44,KBW,39.99,34.98,30.0,0.0,VF CABLEMAX,0.0
3000,60 - 64,NRW,44.99,39.98,30.0,0.0,VF RIP U-TREUE,0.0
3001,55 - 59,NRW,44.98,37.97,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
3002,35 - 39,NRW,42.97,44.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
3003,25 - 29,NRW,49.98,29.99,30.0,0.0,GIGAZUHAUSE KABEL,1.0
3004,40 - 44,KBW,49.98,49.98,30.0,0.0,VF CABLEMAX,0.0
3005,60 - 64,NRW,34.99,44.98,30.0,0.0,VF CABLEMAX,1.0
3006,30 - 34,NRW,44.99,29.99,30.0,0.0,VF RIP U-TREUE,0.0
3007,35 - 39,NRW,44.97,49.98,30.0,0.0,VF CABLEMAX,1.0
3008,30 - 34,KBW,39.99,44.99,30.0,1.0,RED INTERNET & PHONE CABLE U,0.0
3009,55 - 59,NRW,39.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
3010,70 - 74,KBW,44.99,44.98,30.0,0.0,VF RIP U-TREUE,1.0
3011,35 - 39,NRW,34.98,34.97,30.0,0.0,GIGAZUHAUSE KABEL,1.0
3012,45 - 49,HSN,44.97,47.98,30.0,0.0,VF RIP U-TREUE,1.0
3013,55 - 59,KBW,44.98,54.98,30.0,0.0,GIGAZUHAUSE KABEL,1.0
3014,65 - 69,NRW,34.99,47.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
3015,45 - 49,NRW,34.99,49.98,30.0,0.0,GIGAZUHAUSE KABEL,0.0
3016,25 - 29,NRW,39.98,44.98,30.0,0.0,VF RIP U-TREUE,0.0
3017,35 - 39,NRW,34.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
3018,35 - 39,KBW,24.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
3019,55 - 59,KBW,29.99,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
3020,40 - 44,NRW,44.98,44.96,30.0,0.0,VF RIP U-TREUE,1.0
3021,35 - 39,NRW,49.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
3022,35 - 39,KBW,39.98,44.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
3023,35 - 39,NRW,29.99,44.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
3024,45 - 49,KBW,44.98,49.99,30.0,0.0,GIGAZUHAUSE KABEL,0.0
3025,35 - 39,NRW,34.99,54.98,30.0,0.0,VF CABLEMAX,1.0
3026,25 - 29,NRW,49.98,39.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
3027,not available,NRW,44.99,39.99,30.0,0.0,VF RIP U-TREUE,1.0
3028,65 - 69,NRW,49.99,54.98,30.0,0.0,VF RIP U-TREUE,0.0
3029,45 - 49,KBW,34.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
3030,30 - 34,NRW,44.97,39.99,30.0,0.0,VF CABLEMAX,0.0
3031,40 - 44,NRW,44.99,34.98,30.0,0.0,VF RIP U-TREUE,1.0
3032,30 - 34,HSN,44.99,44.98,30.0,0.0,VF RIP U-TREUE,0.0
3033,30 - 34,KBW,44.98,34.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
3034,55 - 59,NRW,44.98,42.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
3035,40 - 44,NRW,44.99,39.99,30.0,0.0,VF RIP U-TREUE,1.0
3036,60 - 64,NRW,39.99,44.98,30.0,0.0,VF RIP U-TREUE,0.0
3037,70 - 74,HSN,44.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
3038,18 - 24,NRW,39.98,44.99,30.0,0.0,GIGAZUHAUSE KABEL,1.0
3039,40 - 44,NRW,44.98,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
3040,25 - 29,KBW,44.98,43.98,30.0,0.0,VF CABLEMAX,0.0
3041,50 - 54,NRW,24.98,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
3042,35 - 39,NRW,43.99,42.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
3043,40 - 44,NRW,39.98,44.97,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
3044,25 - 29,NRW,34.98,39.96,30.0,1.0,VF CABLEMAX,1.0
3045,65 - 69,KBW,54.99,29.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
3046,70 - 74,NRW,44.99,34.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
3047,40 - 44,KBW,44.99,34.99,30.0,0.0,VF RIP U-TREUE,0.0
3048,35 - 39,KBW,34.99,44.99,30.0,0.0,VF RIP U-TREUE,0.0
3049,35 - 39,NRW,54.99,44.98,30.0,0.0,GIGAZUHAUSE KABEL,1.0
3050,45 - 49,KBW,39.99,44.99,30.0,0.0,VF RIP U-TREUE,0.0
3051,25 - 29,NRW,29.98,44.98,30.0,0.0,GIGAZUHAUSE KABEL,0.0
3052,25 - 29,NRW,44.98,34.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
3053,25 - 29,KBW,44.99,49.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
3054,25 - 29,KBW,29.99,29.99,1.0,0.0,RED INTERNET & PHONE CABLE U,1.0
3055,80 and over,HSN,39.99,39.99,7.0,0.0,RED INTERNET & PHONE CABLE U,0.0
3056,70 - 74,NRW,34.99,49.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
3057,18 - 24,NRW,49.98,44.97,30.0,0.0,VF CABLEMAX,0.0
3058,40 - 44,NRW,49.99,49.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
3059,50 - 54,NRW,44.98,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
3060,55 - 59,KBW,49.98,49.99,30.0,0.0,VF RIP U-TREUE,1.0
3061,30 - 34,KBW,44.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
3062,35 - 39,NRW,29.99,44.98,30.0,0.0,VF RIP U-TREUE,0.0
3063,55 - 59,KBW,44.99,49.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
3064,55 - 59,KBW,39.98,49.97,30.0,0.0,VF CABLEMAX,1.0
3065,35 - 39,KBW,29.99,42.99,30.0,0.0,GIGAZUHAUSE KABEL,0.0
3066,60 - 64,NRW,29.98,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
3067,40 - 44,NRW,44.98,34.97,30.0,0.0,VF RIP U-TREUE,0.0
3068,60 - 64,KBW,39.98,49.99,30.0,0.0,VF RIP U-TREUE,1.0
3069,30 - 34,KBW,39.99,44.96,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
3070,30 - 34,HSN,39.98,44.99,30.0,0.0,VF CABLEMAX,1.0
3071,65 - 69,KBW,44.99,47.98,30.0,0.0,VF RIP U-TREUE,0.0
3072,60 - 64,NRW,39.98,39.97,30.0,0.0,VF CABLEMAX,0.0
3073,50 - 54,NRW,34.97,44.97,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
3074,55 - 59,KBW,42.97,34.98,30.0,0.0,VF RIP U-TREUE,0.0
3075,40 - 44,NRW,34.99,49.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
3076,25 - 29,NRW,39.98,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
3077,35 - 39,KBW,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
3078,70 - 74,NRW,39.98,27.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
3079,35 - 39,NRW,52.97,34.97,30.0,0.0,VF RIP U-TREUE,0.0
3080,30 - 34,KBW,44.98,44.98,30.0,0.0,VF RIP U-TREUE,0.0
3081,70 - 74,NRW,39.99,44.98,30.0,0.0,VF RIP U-TREUE,1.0
3082,50 - 54,NRW,44.96,44.97,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
3083,30 - 34,KBW,39.99,39.98,30.0,0.0,VF RIP U-TREUE,0.0
3084,30 - 34,KBW,52.99,32.99,30.0,0.0,VF RIP U-TREUE,1.0
3085,30 - 34,NRW,32.99,44.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
3086,60 - 64,KBW,39.98,39.99,30.0,0.0,GIGAZUHAUSE KABEL,1.0
3087,45 - 49,HSN,38.99,49.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
3088,30 - 34,NRW,29.99,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
3089,35 - 39,NRW,44.99,39.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
3090,55 - 59,HSN,39.99,49.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
3091,50 - 54,HSN,44.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
3092,35 - 39,HSN,49.99,39.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
3093,45 - 49,HSN,44.98,44.98,30.0,0.0,VF CABLEMAX,0.0
3094,35 - 39,NRW,44.98,44.99,30.0,0.0,GIGAZUHAUSE KABEL,1.0
3095,40 - 44,KBW,49.98,44.99,30.0,0.0,VF CABLEMAX,0.0
3096,70 - 74,NRW,34.98,39.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
3097,55 - 59,NRW,34.99,39.99,30.0,0.0,VF RIP U-TREUE,1.0
3098,60 - 64,KBW,74.99,39.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
3099,35 - 39,HSN,44.98,54.97,30.0,0.0,VF RIP U-TREUE,1.0
3100,55 - 59,HSN,39.99,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
3101,65 - 69,NRW,34.99,49.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
3102,35 - 39,NRW,24.97,44.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
3103,60 - 64,NRW,49.98,39.98,30.0,0.0,VF CABLEMAX,0.0
3104,25 - 29,NRW,29.98,29.98,49.0,0.0,VF RIP U-TREUE,1.0
3105,55 - 59,NRW,44.99,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
3106,25 - 29,KBW,39.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
3107,65 - 69,NRW,44.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
3108,55 - 59,NRW,39.99,44.99,30.0,0.0,VF CABLEMAX,1.0
3109,55 - 59,NRW,39.99,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
3110,65 - 69,NRW,44.99,39.99,30.0,0.0,GIGAZUHAUSE KABEL,0.0
3111,40 - 44,KBW,39.99,34.97,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
3112,25 - 29,KBW,63.99,44.99,30.0,0.0,VF CABLEMAX,0.0
3113,25 - 29,NRW,44.98,34.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
3114,35 - 39,NRW,39.98,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
3115,35 - 39,NRW,39.99,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
3116,25 - 29,NRW,34.99,39.95,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
3117,55 - 59,NRW,39.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
3118,40 - 44,NRW,49.99,39.99,30.0,0.0,VF RIP U-TREUE,0.0
3119,65 - 69,NRW,55.98,34.98,30.0,0.0,VF RIP U-TREUE,1.0
3120,40 - 44,NRW,39.99,39.98,30.0,0.0,VF RIP U-TREUE,1.0
3121,70 - 74,NRW,44.99,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
3122,35 - 39,NRW,34.98,39.99,30.0,0.0,GIGAZUHAUSE KABEL,0.0
3123,35 - 39,KBW,39.99,49.99,30.0,0.0,GIGAZUHAUSE KABEL,0.0
3124,60 - 64,NRW,29.98,39.98,30.0,0.0,VF RIP U-TREUE,1.0
3125,55 - 59,NRW,39.98,32.98,30.0,0.0,VF CABLEMAX,1.0
3126,80 and over,HSN,39.97,39.99,30.0,0.0,VF RIP U-TREUE,0.0
3127,30 - 34,KBW,34.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
3128,25 - 29,HSN,39.99,32.99,30.0,0.0,VF CABLEMAX,0.0
3129,30 - 34,HSN,34.99,34.97,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
3130,55 - 59,NRW,29.99,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
3131,55 - 59,NRW,44.98,34.97,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
3132,70 - 74,KBW,44.99,49.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
3133,35 - 39,NRW,39.98,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
3134,25 - 29,KBW,44.99,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
3135,45 - 49,KBW,39.98,57.99,30.0,0.0,VF CABLEMAX,0.0
3136,40 - 44,NRW,29.99,49.98,30.0,0.0,VF CABLEMAX,0.0
3137,35 - 39,NRW,39.99,49.99,30.0,0.0,VF CABLEMAX,1.0
3138,65 - 69,NRW,39.99,32.99,30.0,0.0,GIGAZUHAUSE KABEL,0.0
3139,45 - 49,NRW,44.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
3140,25 - 29,NRW,34.99,44.99,30.0,0.0,VF RIP U-TREUE,1.0
3141,25 - 29,NRW,39.99,34.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
3142,35 - 39,NRW,34.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
3143,40 - 44,NRW,39.99,39.99,30.0,0.0,VF RIP U-TREUE,0.0
3144,40 - 44,NRW,39.99,44.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
3145,30 - 34,NRW,34.99,37.97,30.0,0.0,VF CABLEMAX,1.0
3146,55 - 59,NRW,34.98,32.99,30.0,0.0,GIGAZUHAUSE KABEL,1.0
3147,40 - 44,NRW,44.98,39.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
3148,60 - 64,NRW,42.98,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
3149,30 - 34,KBW,32.99,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
3150,40 - 44,KBW,39.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
3151,35 - 39,KBW,34.98,39.98,30.0,0.0,GIGAZUHAUSE TREUE B,1.0
3152,50 - 54,KBW,39.97,37.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
3153,25 - 29,KBW,39.99,34.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
3154,35 - 39,KBW,44.99,32.99,30.0,0.0,VF RIP U-TREUE,0.0
3155,65 - 69,HSN,39.99,44.99,30.0,0.0,VF RIP U-TREUE,1.0
3156,60 - 64,NRW,44.98,29.99,30.0,0.0,VF RIP U-TREUE,0.0
3157,35 - 39,KBW,34.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
3158,60 - 64,HSN,32.99,34.99,67.0,0.0,GIGAZUHAUSE KABEL,1.0
3159,40 - 44,NRW,44.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
3160,30 - 34,NRW,44.99,44.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
3161,25 - 29,KBW,44.98,34.98,30.0,0.0,VF RIP U-TREUE,1.0
3162,55 - 59,KBW,44.99,39.99,30.0,0.0,VF CABLEMAX,0.0
3163,30 - 34,NRW,42.99,44.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
3164,55 - 59,NRW,44.96,29.98,30.0,0.0,VF CABLEMAX,1.0
3165,55 - 59,HSN,34.98,34.97,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
3166,55 - 59,NRW,39.99,39.97,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
3167,65 - 69,KBW,34.98,49.99,30.0,0.0,GIGAZUHAUSE KABEL,0.0
3168,35 - 39,KBW,39.98,44.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
3169,45 - 49,NRW,34.98,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
3170,50 - 54,KBW,34.99,39.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
