,region,customer_age_class,basket_package_price_disc,internet_package_price_disc,basket_days_until_contract_end,count_previous_cancellations_0_18,internet_product_name,flag_churn
2812,NRW,25 - 29,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
2813,NRW,40 - 44,37.98,37.98,30.0,0.0,VF RIP U-TREUE,0.0
2814,NRW,45 - 49,47.99,47.99,30.0,0.0,VF RIP U-TREUE,0.0
2815,KBW,55 - 59,39.99,39.99,30.0,0.0,VF RIP U-TREUE,1.0
2816,NRW,35 - 39,39.99,39.99,30.0,0.0,VF RIP U-TREUE,0.0
2817,NRW,35 - 39,42.97,42.97,30.0,0.0,GIGAZUHAUSE KABEL,1.0
2818,NRW,30 - 34,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
2819,HSN,45 - 49,50.84,50.84,30.0,0.0,3PLAY FLY,0.0
2820,NRW,70 - 74,49.99,49.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
2821,NRW,50 - 54,44.98,44.98,30.0,0.0,VF CABLEMAX,0.0
2822,HSN,18 - 24,39.98,39.98,137.0,0.0,GIGAZUHAUSE KABEL,1.0
2823,KBW,25 - 29,42.97,42.97,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
2824,NRW,70 - 74,34.98,34.98,30.0,0.0,VF CABLEMAX,0.0
2825,HSN,55 - 59,72.96,47.98,30.0,0.0,VF RIP U-TREUE,0.0
2826,KBW,40 - 44,62.98,62.98,30.0,0.0,VF RIP U-TREUE,1.0
2827,KBW,35 - 39,32.99,32.99,30.0,0.0,VF RIP U-TREUE,0.0
2828,NRW,50 - 54,29.99,29.99,30.0,0.0,VF RIP U-TREUE,0.0
2829,KBW,25 - 29,44.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
2830,KBW,80 and over,34.99,34.99,30.0,0.0,GIGAZUHAUSE KABEL,0.0
2831,NRW,25 - 29,44.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
2832,NRW,18 - 24,39.98,39.98,30.0,0.0,VF CABLEMAX,0.0
2833,NRW,55 - 59,54.99,54.99,30.0,0.0,VF RIP U-TREUE,1.0
2834,NRW,75 - 79,32.97,32.97,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
2835,HSN,30 - 34,29.99,29.99,30.0,0.0,INTERNET PREMIUM,0.0
2836,NRW,25 - 29,44.98,44.98,30.0,0.0,VF CABLEMAX,0.0
2837,KBW,30 - 34,34.99,34.99,30.0,0.0,GIGAZUHAUSE KABEL,1.0
2838,KBW,25 - 29,44.98,44.98,30.0,0.0,VF CABLEMAX,1.0
2839,NRW,30 - 34,49.99,49.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
2840,KBW,60 - 64,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
2841,NRW,55 - 59,49.99,49.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
2842,NRW,55 - 59,39.99,39.99,30.0,0.0,VF RIP U-TREUE,1.0
2843,NRW,60 - 64,49.99,49.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
2844,KBW,55 - 59,29.99,29.99,30.0,0.0,VF RIP U-TREUE,1.0
2845,HSN,30 - 34,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
2846,NRW,60 - 64,52.98,52.98,30.0,0.0,2PLAY FLY,1.0
2847,NRW,35 - 39,49.97,49.97,30.0,0.0,VF CABLEMAX,0.0
2848,NRW,35 - 39,49.99,49.99,30.0,0.0,VF RIP U-TREUE,0.0
2849,KBW,60 - 64,53.96,53.96,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
2850,NRW,45 - 49,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
2851,NRW,80 and over,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
2852,HSN,80 and over,30.95,30.95,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
2853,NRW,80 and over,44.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
2854,NRW,25 - 29,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
2855,KBW,35 - 39,29.99,29.99,30.0,0.0,VF RIP U-TREUE,1.0
2856,KBW,40 - 44,44.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
2857,KBW,30 - 34,49.97,49.97,30.0,0.0,VF CABLEMAX,1.0
2858,NRW,25 - 29,37.99,37.99,30.0,0.0,VF RIP U-TREUE,1.0
2859,NRW,60 - 64,34.99,34.99,30.0,0.0,GIGAZUHAUSE KABEL,1.0
2860,NRW,60 - 64,43.95,43.95,30.0,0.0,3PLAY FLY,0.0
2861,KBW,65 - 69,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
2862,KBW,30 - 34,42.97,42.97,30.0,0.0,GIGAZUHAUSE KABEL,0.0
2863,NRW,30 - 34,44.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
2864,KBW,60 - 64,41.98,39.99,30.0,0.0,VF RIP U-TREUE,0.0
2865,KBW,55 - 59,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
2866,NRW,55 - 59,44.98,44.98,30.0,0.0,VF CABLEMAX,0.0
2867,HSN,55 - 59,29.99,29.99,692.0,0.0,VF RIP U-TREUE,1.0
2868,KBW,50 - 54,29.99,29.99,30.0,0.0,VF RIP U-TREUE,1.0
2869,NRW,35 - 39,63.96,42.97,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
2870,KBW,50 - 54,44.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
2871,NRW,50 - 54,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
2872,NRW,55 - 59,42.97,42.97,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
2873,KBW,65 - 69,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
2874,NRW,30 - 34,44.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
2875,NRW,65 - 69,49.99,49.99,30.0,0.0,GIGAZUHAUSE KABEL,1.0
2876,KBW,70 - 74,43.97,43.97,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
2877,KBW,25 - 29,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
2878,HSN,30 - 34,49.99,49.99,30.0,0.0,GIGAZUHAUSE KABEL,0.0
2879,KBW,40 - 44,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
2880,HSN,55 - 59,49.99,49.99,30.0,0.0,GIGAZUHAUSE KABEL,1.0
2881,KBW,50 - 54,49.97,49.97,30.0,0.0,VF CABLEMAX,0.0
2882,KBW,80 and over,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
2883,NRW,50 - 54,32.99,32.99,30.0,0.0,VF RIP U-TREUE,1.0
2884,NRW,75 - 79,50.98,29.99,30.0,0.0,VF RIP U-TREUE,0.0
2885,NRW,25 - 29,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
2886,HSN,30 - 34,39.99,39.99,30.0,0.0,VF RIP U-TREUE,1.0
2887,HSN,40 - 44,37.99,37.99,30.0,0.0,VF RIP U-TREUE,1.0
2888,KBW,30 - 34,59.99,59.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
2889,KBW,30 - 34,34.99,34.99,92.0,0.0,RED INTERNET & PHONE CABLE U,1.0
2890,NRW,70 - 74,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
2891,NRW,40 - 44,49.97,49.97,30.0,0.0,VF CABLEMAX,1.0
2892,KBW,35 - 39,44.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
2893,NRW,40 - 44,44.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
2894,KBW,35 - 39,49.99,49.99,30.0,0.0,GIGAZUHAUSE KABEL,0.0
2895,KBW,30 - 34,44.98,44.98,30.0,0.0,VF CABLEMAX,1.0
2896,NRW,18 - 24,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
2897,KBW,55 - 59,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
2898,KBW,30 - 34,44.98,44.98,30.0,0.0,VF CABLEMAX,1.0
2899,KBW,50 - 54,44.98,44.98,30.0,0.0,VF CABLEMAX,1.0
2900,NRW,40 - 44,74.96,44.98,30.0,0.0,VF CABLEMAX,0.0
2901,KBW,40 - 44,49.99,49.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
2902,KBW,30 - 34,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
2903,NRW,30 - 34,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
2904,KBW,25 - 29,19.99,19.99,339.0,0.0,GIGAZUHAUSE TREUE C,0.0
2905,HSN,30 - 34,29.99,29.99,30.0,0.0,INTERNET PREMIUM,0.0
2906,KBW,35 - 39,44.98,44.98,30.0,0.0,VF CABLEMAX,1.0
2907,KBW,35 - 39,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
2908,HSN,40 - 44,54.98,54.98,30.0,0.0,GIGAZUHAUSE KABEL,1.0
2909,KBW,25 - 29,39.99,39.99,30.0,0.0,VF RIP U-TREUE,0.0
2910,NRW,60 - 64,44.97,44.97,663.0,0.0,GIGAZUHAUSE KABEL,0.0
2911,KBW,35 - 39,44.98,44.98,30.0,0.0,VF CABLEMAX,1.0
2912,NRW,55 - 59,44.98,44.98,30.0,0.0,VF CABLEMAX,0.0
2913,KBW,75 - 79,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
2914,KBW,40 - 44,39.98,39.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
2915,NRW,40 - 44,37.99,37.99,30.0,0.0,VF RIP U-TREUE,1.0
2916,NRW,75 - 79,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
2917,KBW,40 - 44,49.99,49.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
2918,KBW,30 - 34,44.98,44.98,30.0,0.0,VF CABLEMAX,0.0
2919,KBW,30 - 34,54.99,54.99,30.0,1.0,RED INTERNET & PHONE CABLE U,1.0
2920,NRW,35 - 39,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
2921,NRW,65 - 69,44.98,34.99,30.0,0.0,GIGAZUHAUSE TREUE C,0.0
2922,KBW,35 - 39,44.98,44.98,30.0,0.0,VF CABLEMAX,1.0
2923,NRW,75 - 79,49.97,49.97,30.0,0.0,VF CABLEMAX,0.0
2924,NRW,35 - 39,54.99,54.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
2925,NRW,50 - 54,44.98,44.98,30.0,0.0,VF CABLEMAX,0.0
2926,KBW,35 - 39,29.99,29.99,30.0,0.0,INTERNET PREMIUM,0.0
2927,NRW,60 - 64,48.97,48.97,30.0,0.0,VF CABLEMAX,1.0
2928,NRW,70 - 74,70.97,29.99,30.0,0.0,VF RIP U-TREUE,0.0
2929,NRW,45 - 49,44.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
2930,KBW,35 - 39,37.99,37.99,30.0,0.0,VF RIP U-TREUE,1.0
2931,NRW,30 - 34,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
2932,NRW,35 - 39,29.99,29.99,30.0,0.0,VF RIP U-TREUE,1.0
2933,HSN,35 - 39,39.98,39.98,30.0,0.0,VF CABLEMAX,1.0
2934,NRW,70 - 74,59.95,39.99,30.0,0.0,VF RIP U-TREUE,0.0
2935,HSN,30 - 34,49.99,49.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
2936,KBW,25 - 29,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
2937,NRW,60 - 64,49.97,29.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
2938,KBW,65 - 69,53.97,32.99,30.0,0.0,VF RIP U-TREUE,0.0
2939,KBW,25 - 29,58.98,58.98,30.0,1.0,RED INTERNET & PHONE CABLE U,1.0
2940,KBW,55 - 59,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
2941,KBW,30 - 34,44.98,44.98,30.0,0.0,VF CABLEMAX,1.0
2942,NRW,60 - 64,72.96,52.97,30.0,0.0,VF RIP U-TREUE,1.0
2943,HSN,60 - 64,44.98,44.98,30.0,0.0,VF CABLEMAX,1.0
2944,NRW,35 - 39,69.97,48.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
2945,NRW,35 - 39,49.99,49.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
2946,NRW,60 - 64,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
2947,NRW,45 - 49,42.97,42.97,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
2948,NRW,18 - 24,39.98,39.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
2949,KBW,65 - 69,39.98,39.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
2950,NRW,55 - 59,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
2951,NRW,25 - 29,39.98,39.98,30.0,0.0,VF CABLEMAX,0.0
2952,HSN,50 - 54,37.98,37.98,30.0,0.0,VF RIP U-TREUE,0.0
2953,NRW,25 - 29,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
2954,NRW,35 - 39,68.97,58.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
2955,NRW,80 and over,44.98,44.98,30.0,0.0,VF CABLEMAX,0.0
2956,KBW,35 - 39,42.98,42.98,30.0,0.0,VF RIP U-TREUE,1.0
2957,KBW,35 - 39,42.97,42.97,322.0,0.0,GIGAZUHAUSE KABEL,1.0
2958,NRW,25 - 29,44.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
2959,KBW,35 - 39,44.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
2960,NRW,30 - 34,30.95,30.95,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
2961,KBW,35 - 39,44.98,44.98,30.0,0.0,VF CABLEMAX,0.0
2962,NRW,70 - 74,29.99,29.99,30.0,0.0,VF RIP U-TREUE,1.0
2963,NRW,30 - 34,49.97,49.97,30.0,0.0,VF CABLEMAX,0.0
2964,HSN,45 - 49,54.99,54.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
2965,NRW,30 - 34,49.99,49.99,30.0,0.0,GIGAZUHAUSE KABEL,1.0
2966,NRW,35 - 39,29.99,29.99,30.0,0.0,VF RIP U-TREUE,0.0
2967,KBW,35 - 39,49.97,49.97,30.0,0.0,VF CABLEMAX,0.0
2968,KBW,30 - 34,44.98,44.98,30.0,0.0,VF CABLEMAX,0.0
2969,KBW,25 - 29,44.98,44.98,30.0,0.0,VF CABLEMAX,1.0
2970,NRW,35 - 39,37.98,37.98,30.0,0.0,GIGAZUHAUSE KABEL,0.0
2971,KBW,55 - 59,44.98,44.98,30.0,0.0,VF CABLEMAX,0.0
2972,KBW,55 - 59,44.99,44.99,136.0,0.0,GIGAZUHAUSE KABEL,0.0
2973,NRW,30 - 34,29.99,29.99,30.0,0.0,VF RIP U-TREUE,0.0
2974,NRW,40 - 44,44.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
2975,NRW,25 - 29,17.99,17.99,30.0,0.0,EAZY FLEX,1.0
2976,KBW,18 - 24,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
2977,NRW,25 - 29,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
2978,NRW,70 - 74,52.94,39.98,671.0,0.0,GIGAZUHAUSE KABEL,0.0
2979,NRW,60 - 64,29.99,29.99,30.0,0.0,VF RIP U-TREUE,0.0
2980,NRW,60 - 64,39.98,39.98,30.0,0.0,VF CABLEMAX,1.0
2981,KBW,60 - 64,79.98,54.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
2982,KBW,35 - 39,29.99,29.99,30.0,0.0,VF RIP U-TREUE,0.0
2983,KBW,30 - 34,29.99,29.99,30.0,0.0,VF RIP U-TREUE,1.0
2984,NRW,65 - 69,27.8,27.8,573.0,0.0,GIGAZUHAUSE TREUE B,0.0
2985,NRW,50 - 54,29.99,29.99,30.0,0.0,VF RIP U-TREUE,1.0
2986,KBW,25 - 29,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
2987,KBW,25 - 29,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
2988,KBW,35 - 39,57.98,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
2989,NRW,70 - 74,39.98,39.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
2990,NRW,30 - 34,54.99,54.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
2991,NRW,40 - 44,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
2992,NRW,40 - 44,32.99,32.99,30.0,0.0,VF RIP U-TREUE,1.0
2993,KBW,50 - 54,70.98,49.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
2994,KBW,30 - 34,39.98,39.98,30.0,0.0,VF RIP U-TREUE,0.0
2995,KBW,60 - 64,44.98,44.98,30.0,0.0,VF CABLEMAX,0.0
2996,KBW,30 - 34,44.97,44.97,30.0,0.0,GIGAZUHAUSE KABEL,1.0
2997,NRW,65 - 69,59.97,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
2998,KBW,65 - 69,29.99,29.99,30.0,0.0,VF RIP U-TREUE,0.0
2999,KBW,40 - 44,44.98,44.98,30.0,0.0,VF CABLEMAX,1.0
3000,HSN,50 - 54,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
3001,KBW,50 - 54,44.98,44.98,30.0,0.0,VF CABLEMAX,1.0
3002,NRW,35 - 39,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
3003,KBW,70 - 74,39.99,39.99,30.0,0.0,VF RIP U-TREUE,0.0
3004,NRW,45 - 49,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
3005,KBW,35 - 39,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
3006,HSN,30 - 34,39.99,39.99,30.0,0.0,VF RIP U-TREUE,1.0
3007,NRW,50 - 54,59.97,44.98,30.0,0.0,VF CABLEMAX,0.0
3008,KBW,50 - 54,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
3009,NRW,45 - 49,29.99,29.99,30.0,0.0,VF RIP U-TREUE,1.0
3010,NRW,50 - 54,49.97,49.97,30.0,0.0,VF CABLEMAX,1.0
3011,NRW,60 - 64,44.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
3012,NRW,25 - 29,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
3013,NRW,25 - 29,44.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
3014,KBW,65 - 69,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
3015,KBW,55 - 59,49.97,49.97,30.0,0.0,VF CABLEMAX,0.0
3016,NRW,30 - 34,39.99,39.99,30.0,0.0,VF RIP U-TREUE,0.0
3017,NRW,65 - 69,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
3018,NRW,55 - 59,39.99,39.99,30.0,0.0,GIGAZUHAUSE KABEL,1.0
3019,NRW,30 - 34,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
3020,KBW,25 - 29,44.98,44.98,30.0,0.0,VF CABLEMAX,1.0
3021,KBW,30 - 34,44.97,44.97,30.0,0.0,VF CABLEMAX,1.0
3022,KBW,65 - 69,29.99,29.99,30.0,0.0,INTERNET PREMIUM,1.0
3023,KBW,50 - 54,69.96,44.98,30.0,0.0,VF CABLEMAX,0.0
3024,KBW,55 - 59,47.97,44.98,30.0,0.0,VF CABLEMAX,1.0
3025,KBW,25 - 29,54.99,54.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
3026,NRW,40 - 44,63.96,42.98,30.0,0.0,VF RIP U-TREUE,0.0
3027,NRW,70 - 74,79.95,44.98,30.0,0.0,VF CABLEMAX,0.0
3028,NRW,45 - 49,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
3029,NRW,55 - 59,44.98,44.98,30.0,0.0,VF CABLEMAX,1.0
3030,NRW,40 - 44,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
3031,NRW,30 - 34,29.99,29.99,30.0,0.0,VF RIP U-TREUE,0.0
3032,HSN,25 - 29,29.99,29.99,30.0,0.0,INTERNET PREMIUM,0.0
3033,NRW,25 - 29,49.99,49.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
3034,KBW,60 - 64,44.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
3035,KBW,60 - 64,0.0,0.0,30.0,0.0,MMA,1.0
3036,NRW,45 - 49,42.97,42.97,30.0,0.0,GIGAZUHAUSE KABEL,1.0
3037,KBW,45 - 49,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
3038,KBW,75 - 79,47.99,47.99,30.0,0.0,VF RIP U-TREUE,1.0
3039,KBW,70 - 74,30.95,30.95,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
3040,KBW,30 - 34,44.98,44.98,30.0,0.0,VF CABLEMAX,1.0
3041,NRW,50 - 54,39.99,39.99,30.0,0.0,VF RIP U-TREUE,1.0
3042,KBW,30 - 34,44.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
3043,KBW,60 - 64,37.98,37.98,30.0,0.0,VF RIP U-TREUE,0.0
3044,NRW,60 - 64,62.95,32.99,699.0,0.0,GIGAZUHAUSE TREUE B,0.0
3045,KBW,55 - 59,44.98,44.98,30.0,0.0,VF CABLEMAX,1.0
3046,NRW,70 - 74,65.97,44.98,30.0,0.0,VF CABLEMAX,0.0
3047,NRW,55 - 59,37.99,37.99,654.0,0.0,VF RIP U-TREUE,0.0
3048,NRW,18 - 24,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
3049,NRW,40 - 44,49.99,49.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
3050,NRW,65 - 69,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
3051,HSN,55 - 59,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
3052,NRW,55 - 59,49.99,49.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
3053,NRW,50 - 54,37.98,37.98,30.0,0.0,VF RIP U-TREUE,1.0
3054,NRW,75 - 79,32.99,32.99,30.0,0.0,VF RIP U-TREUE,1.0
3055,NRW,40 - 44,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
3056,KBW,35 - 39,37.99,37.99,30.0,0.0,VF RIP U-TREUE,0.0
3057,KBW,25 - 29,49.97,49.97,30.0,0.0,VF CABLEMAX,0.0
3058,NRW,45 - 49,49.99,49.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
3059,NRW,30 - 34,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
3060,NRW,40 - 44,49.99,49.99,30.0,0.0,GIGAZUHAUSE KABEL,1.0
3061,NRW,35 - 39,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
3062,NRW,55 - 59,39.99,39.99,30.0,0.0,VF RIP U-TREUE,1.0
3063,KBW,35 - 39,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
3064,NRW,55 - 59,44.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
3065,NRW,80 and over,43.98,43.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
3066,NRW,30 - 34,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
3067,NRW,55 - 59,44.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
3068,NRW,25 - 29,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
3069,KBW,60 - 64,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
3070,NRW,40 - 44,54.98,34.99,30.0,0.0,VF RIP U-TREUE,0.0
3071,NRW,65 - 69,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
3072,NRW,40 - 44,44.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
3073,HSN,30 - 34,39.98,39.98,30.0,0.0,GIGAZUHAUSE KABEL,1.0
3074,NRW,80 and over,44.98,44.98,30.0,0.0,VF CABLEMAX,0.0
3075,NRW,65 - 69,49.93,39.97,30.0,0.0,GIGAZUHAUSE TREUE B,0.0
3076,KBW,55 - 59,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
3077,KBW,60 - 64,49.97,49.97,30.0,0.0,VF CABLEMAX,0.0
3078,NRW,45 - 49,49.99,49.99,30.0,0.0,3PLAY TREUE,1.0
3079,NRW,70 - 74,59.98,39.99,30.0,0.0,VF RIP U-TREUE,1.0
3080,NRW,50 - 54,32.99,32.99,30.0,0.0,VF RIP U-TREUE,1.0
3081,NRW,25 - 29,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
3082,KBW,45 - 49,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
3083,NRW,75 - 79,39.99,39.99,30.0,0.0,VF RIP U-TREUE,1.0
3084,KBW,30 - 34,49.99,49.99,30.0,0.0,GIGAZUHAUSE KABEL,0.0
3085,KBW,30 - 34,29.99,29.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
3086,KBW,35 - 39,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
3087,KBW,30 - 34,32.99,32.99,30.0,0.0,VF RIP U-TREUE,1.0
3088,NRW,55 - 59,32.98,32.99,30.0,0.0,GIGAZUHAUSE TREUE B,1.0
3089,NRW,35 - 39,39.99,39.99,30.0,0.0,VF RIP U-TREUE,1.0
3090,KBW,35 - 39,42.97,42.97,699.0,0.0,GIGAZUHAUSE KABEL,0.0
3091,KBW,35 - 39,48.97,48.97,30.0,0.0,VF CABLEMAX,0.0
3092,NRW,40 - 44,34.99,34.99,30.0,0.0,VF CABLEMAX,0.0
3093,NRW,35 - 39,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
3094,HSN,55 - 59,54.99,54.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
3095,KBW,80 and over,29.99,29.99,30.0,0.0,VF RIP U-TREUE,1.0
3096,NRW,55 - 59,54.99,54.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
3097,NRW,30 - 34,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
3098,KBW,65 - 69,44.98,44.98,30.0,0.0,VF CABLEMAX,1.0
3099,KBW,25 - 29,37.99,37.99,30.0,0.0,VF RIP U-TREUE,1.0
3100,KBW,35 - 39,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
3101,NRW,55 - 59,29.99,29.99,30.0,0.0,VF RIP U-TREUE,0.0
3102,NRW,80 and over,69.98,59.98,30.0,0.0,GIGAZUHAUSE KABEL,1.0
3103,KBW,60 - 64,29.99,29.99,30.0,0.0,VF RIP U-TREUE,1.0
