,customer_age_class,region,basket_package_price_disc,internet_package_price_disc,basket_days_until_contract_end,count_previous_cancellations_0_18,internet_product_name,flag_churn
2546,35 - 39,NRW,39.98,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
2547,65 - 69,NRW,44.99,32.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
2548,35 - 39,NRW,44.98,44.98,30.0,0.0,GIGAZUHAUSE KABEL,0.0
2549,35 - 39,NRW,44.98,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
2550,60 - 64,NRW,34.99,49.99,30.0,0.0,VF CABLEMAX,0.0
2551,35 - 39,NRW,29.98,44.99,30.0,0.0,VF RIP U-TREUE,1.0
2552,30 - 34,NRW,49.99,39.99,30.0,0.0,VF RIP U-TREUE,0.0
2553,25 - 29,NRW,44.98,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
2554,25 - 29,NRW,39.99,44.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
2555,40 - 44,KBW,39.99,44.98,30.0,0.0,VF RIP U-TREUE,0.0
2556,45 - 49,KBW,44.98,34.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
2557,60 - 64,KBW,39.99,39.98,30.0,0.0,VF RIP U-TREUE,0.0
2558,35 - 39,NRW,49.98,39.98,30.0,0.0,VF RIP U-TREUE,1.0
2559,65 - 69,KBW,44.99,34.99,30.0,0.0,GIGAZUHAUSE KABEL,1.0
2560,30 - 34,NRW,44.96,39.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
2561,65 - 69,NRW,39.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
2562,55 - 59,KBW,44.98,34.99,30.0,0.0,VF CABLEMAX,0.0
2563,25 - 29,NRW,34.99,49.98,30.0,0.0,GIGAZUHAUSE KABEL,0.0
2564,40 - 44,NRW,44.99,44.98,30.0,0.0,VF RIP U-TREUE,1.0
2565,25 - 29,KBW,39.98,42.99,30.0,0.0,VF CABLEMAX,1.0
2566,30 - 34,KBW,49.99,44.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
2567,35 - 39,KBW,44.98,44.98,30.0,0.0,VF RIP U-TREUE,1.0
2568,35 - 39,KBW,42.99,49.99,30.0,0.0,VF RIP U-TREUE,0.0
2569,35 - 39,KBW,39.99,29.99,30.0,0.0,VF RIP U-TREUE,0.0
2570,45 - 49,NRW,32.99,44.99,30.0,0.0,VF CABLEMAX,1.0
2571,35 - 39,KBW,49.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
2572,25 - 29,NRW,44.99,34.98,30.0,0.0,VF CABLEMAX,1.0
2573,25 - 29,KBW,39.99,34.99,30.0,0.0,VF RIP U-TREUE,0.0
2574,25 - 29,NRW,42.98,44.99,30.0,0.0,VF RIP U-TREUE,1.0
2575,35 - 39,KBW,34.99,39.99,30.0,0.0,GIGAZUHAUSE KABEL,1.0
2576,50 - 54,NRW,34.98,34.98,30.0,0.0,VF CABLEMAX,0.0
2577,25 - 29,NRW,49.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
2578,35 - 39,KBW,44.99,34.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
2579,35 - 39,KBW,34.99,39.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
2580,30 - 34,NRW,37.97,39.99,30.0,0.0,GIGAZUHAUSE KABEL,0.0
2581,30 - 34,NRW,44.99,42.97,30.0,0.0,VF CABLEMAX,1.0
2582,45 - 49,NRW,44.97,39.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
2583,35 - 39,NRW,44.99,29.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
2584,30 - 34,NRW,34.99,34.97,30.0,0.0,VF RIP U-TREUE,1.0
2585,80 and over,NRW,39.97,39.98,30.0,0.0,VF CABLEMAX,0.0
2586,25 - 29,KBW,34.98,39.98,30.0,0.0,VF RIP U-TREUE,1.0
2587,50 - 54,NRW,34.98,44.99,30.0,0.0,VF RIP U-TREUE,0.0
2588,45 - 49,HSN,39.99,34.98,30.0,0.0,GIGAZUHAUSE KABEL,1.0
2589,30 - 34,HSN,44.99,39.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
2590,55 - 59,HSN,44.98,39.99,30.0,0.0,VF RIP U-TREUE,0.0
2591,30 - 34,NRW,49.99,34.97,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
2592,35 - 39,NRW,39.98,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
2593,30 - 34,NRW,39.99,34.99,30.0,0.0,VF CABLEMAX,0.0
2594,40 - 44,NRW,44.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
2595,30 - 34,NRW,34.99,34.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
2596,40 - 44,HSN,37.98,44.98,30.0,0.0,VF RIP U-TREUE,0.0
2597,35 - 39,NRW,49.98,34.99,30.0,0.0,GIGAZUHAUSE KABEL,1.0
2598,30 - 34,NRW,34.99,44.98,30.0,0.0,GIGAZUHAUSE KABEL,0.0
2599,30 - 34,NRW,34.98,34.99,30.0,0.0,VF RIP U-TREUE,0.0
2600,30 - 34,KBW,34.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
2601,60 - 64,KBW,49.98,29.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
2602,50 - 54,NRW,34.98,39.99,30.0,0.0,VF CABLEMAX,1.0
2603,35 - 39,NRW,39.99,34.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
2604,35 - 39,NRW,39.99,44.99,30.0,0.0,VF RIP U-TREUE,1.0
2605,40 - 44,HSN,34.97,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
2606,25 - 29,KBW,44.99,34.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
2607,30 - 34,NRW,49.98,44.99,30.0,0.0,VF RIP U-TREUE,0.0
2608,30 - 34,KBW,39.99,34.98,30.0,0.0,VF RIP U-TREUE,1.0
2609,30 - 34,NRW,34.98,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
2610,80 and over,KBW,34.98,24.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
2611,30 - 34,NRW,34.99,44.98,30.0,0.0,VF RIP U-TREUE,0.0
2612,35 - 39,NRW,34.99,39.97,30.0,0.0,VF CABLEMAX,0.0
2613,60 - 64,NRW,44.98,49.98,30.0,0.0,VF CABLEMAX,1.0
2614,35 - 39,NRW,29.99,32.99,30.0,0.0,VF RIP U-TREUE,1.0
2615,80 and over,NRW,54.98,44.98,30.0,0.0,GIGAZUHAUSE KABEL,1.0
2616,35 - 39,NRW,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
2617,18 - 24,KBW,44.99,39.98,3.0,0.0,VF RIP U-TREUE,1.0
2618,40 - 44,KBW,49.97,34.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
2619,55 - 59,NRW,32.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
2620,50 - 54,KBW,44.98,44.98,30.0,0.0,VF RIP U-TREUE,1.0
2621,30 - 34,NRW,39.99,34.99,30.0,0.0,VF CABLEMAX,0.0
2622,50 - 54,NRW,39.99,34.98,30.0,0.0,VF CABLEMAX,1.0
2623,35 - 39,NRW,29.99,49.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
2624,25 - 29,NRW,39.98,44.98,30.0,0.0,VF RIP U-TREUE,1.0
2625,25 - 29,KBW,29.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
2626,55 - 59,KBW,39.99,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
2627,55 - 59,HSN,42.98,37.98,30.0,0.0,VF RIP U-TREUE,0.0
2628,25 - 29,NRW,49.98,34.97,30.0,0.0,GIGAZUHAUSE KABEL,1.0
2629,35 - 39,NRW,34.99,44.97,30.0,0.0,VF CABLEMAX,0.0
2630,35 - 39,NRW,39.99,32.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
2631,25 - 29,KBW,37.97,39.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
2632,30 - 34,HSN,39.98,32.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
2633,30 - 34,KBW,34.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
2634,40 - 44,NRW,42.99,44.98,30.0,0.0,GIGAZUHAUSE KABEL,1.0
2635,35 - 39,KBW,34.98,44.99,30.0,0.0,VF RIP U-TREUE,1.0
2636,55 - 59,KBW,39.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
2637,60 - 64,NRW,39.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
2638,50 - 54,HSN,34.99,44.99,30.0,0.0,GIGAZUHAUSE KABEL,1.0
2639,60 - 64,NRW,34.98,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
2640,35 - 39,NRW,42.98,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
2641,55 - 59,NRW,39.95,44.99,30.0,0.0,GIGAZUHAUSE KABEL,0.0
2642,30 - 34,NRW,39.99,44.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
2643,55 - 59,NRW,34.99,39.99,30.0,0.0,VF CABLEMAX,1.0
2644,60 - 64,NRW,44.99,44.99,30.0,0.0,VF RIP U-TREUE,0.0
2645,30 - 34,NRW,49.99,54.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
2646,45 - 49,NRW,39.99,54.97,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
2647,50 - 54,NRW,44.99,39.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
2648,55 - 59,NRW,44.97,39.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
2649,35 - 39,NRW,44.99,44.99,30.0,0.0,VF RIP U-TREUE,1.0
2650,25 - 29,NRW,49.99,44.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
2651,35 - 39,HSN,34.98,29.98,30.0,0.0,VF RIP U-TREUE,0.0
2652,35 - 39,NRW,37.99,44.98,30.0,0.0,GIGAZUHAUSE KABEL,1.0
2653,35 - 39,KBW,44.98,44.99,30.0,0.0,VF CABLEMAX,1.0
2654,60 - 64,HSN,44.99,44.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
2655,25 - 29,KBW,39.99,34.98,30.0,0.0,VF CABLEMAX,1.0
2656,45 - 49,NRW,49.98,39.99,30.0,0.0,GIGAZUHAUSE KABEL,0.0
2657,65 - 69,NRW,44.98,42.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
2658,35 - 39,NRW,37.97,44.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
2659,40 - 44,KBW,44.99,34.97,30.0,0.0,VF RIP U-TREUE,1.0
2660,50 - 54,KBW,39.97,37.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
2661,55 - 59,KBW,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
2662,55 - 59,NRW,44.99,44.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
2663,35 - 39,NRW,39.98,49.97,30.0,0.0,GIGAZUHAUSE KABEL,0.0
2664,35 - 39,KBW,39.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
2665,60 - 64,HSN,49.99,34.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
2666,30 - 34,NRW,44.98,34.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
2667,35 - 39,NRW,39.98,43.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
2668,25 - 29,NRW,44.99,44.98,30.0,0.0,VF RIP U-TREUE,1.0
2669,40 - 44,KBW,49.98,49.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
2670,35 - 39,NRW,44.97,49.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
2671,30 - 34,HSN,34.99,42.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
2672,55 - 59,KBW,39.99,49.99,30.0,0.0,VF CABLEMAX,0.0
2673,45 - 49,KBW,44.98,29.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
2674,25 - 29,KBW,39.98,34.99,30.0,0.0,VF RIP U-TREUE,0.0
2675,40 - 44,KBW,39.99,49.99,30.0,0.0,VF CABLEMAX,0.0
2676,55 - 59,KBW,34.99,44.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
2677,40 - 44,NRW,34.95,34.99,30.0,0.0,VF RIP U-TREUE,0.0
2678,40 - 44,KBW,49.99,44.99,30.0,0.0,VF RIP U-TREUE,0.0
2679,60 - 64,KBW,44.97,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
2680,25 - 29,NRW,29.98,49.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
2681,55 - 59,NRW,39.98,29.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
2682,45 - 49,KBW,44.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
2683,30 - 34,KBW,39.98,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
2684,40 - 44,KBW,44.97,44.97,30.0,0.0,GIGAZUHAUSE KABEL,1.0
2685,45 - 49,NRW,39.99,42.97,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
2687,40 - 44,NRW,54.99,34.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
2688,30 - 34,KBW,39.96,44.98,30.0,0.0,VF RIP U-TREUE,0.0
2689,30 - 34,KBW,39.99,44.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
2690,40 - 44,NRW,24.99,39.98,30.0,0.0,VF CABLEMAX,0.0
2691,40 - 44,NRW,52.99,34.99,30.0,0.0,VF CABLEMAX,1.0
2692,80 and over,NRW,44.98,32.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
2693,25 - 29,NRW,49.99,44.97,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
2694,30 - 34,NRW,44.98,32.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
2695,40 - 44,NRW,45.99,39.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
2696,35 - 39,NRW,44.98,44.99,6.0,0.0,VF RIP U-TREUE,1.0
2697,35 - 39,NRW,34.98,44.98,30.0,0.0,VF CABLEMAX,0.0
2698,25 - 29,KBW,29.99,42.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
2699,40 - 44,NRW,37.98,44.97,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
2700,80 and over,KBW,39.99,39.98,30.0,0.0,VF RIP U-TREUE,0.0
2701,35 - 39,KBW,44.99,44.98,30.0,0.0,GIGAZUHAUSE KABEL,0.0
2702,25 - 29,NRW,34.98,39.99,30.0,0.0,VF RIP U-TREUE,1.0
2703,40 - 44,KBW,37.99,44.99,30.0,0.0,VF CABLEMAX,1.0
2704,30 - 34,KBW,39.99,37.98,30.0,0.0,GIGAZUHAUSE KABEL,1.0
2705,45 - 49,NRW,34.97,34.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
2706,35 - 39,NRW,34.99,44.99,30.0,0.0,VF RIP U-TREUE,1.0
2707,30 - 34,NRW,39.98,34.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
2708,55 - 59,NRW,39.99,39.99,30.0,0.0,VF RIP U-TREUE,1.0
2709,25 - 29,NRW,39.98,44.99,30.0,1.0,VF CABLEMAX,0.0
2710,35 - 39,NRW,49.99,34.99,30.0,0.0,VF CABLEMAX,1.0
2711,30 - 34,NRW,44.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
2712,30 - 34,HSN,44.98,34.98,30.0,0.0,GIGAZUHAUSE KABEL,0.0
2713,35 - 39,KBW,39.99,74.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
2714,80 and over,KBW,39.99,32.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
2715,80 and over,NRW,44.98,39.99,30.0,0.0,GIGAZUHAUSE KABEL,0.0
2716,45 - 49,NRW,39.98,34.99,30.0,0.0,VF CABLEMAX,0.0
2717,25 - 29,NRW,39.99,39.97,30.0,0.0,GIGAZUHAUSE KABEL,0.0
2718,55 - 59,NRW,39.97,44.98,30.0,0.0,VF RIP U-TREUE,1.0
2719,60 - 64,NRW,39.98,44.99,30.0,0.0,VF CABLEMAX,0.0
2720,60 - 64,NRW,24.99,42.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
2721,60 - 64,KBW,44.98,34.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
2722,40 - 44,NRW,54.99,39.97,30.0,0.0,VF CABLEMAX,0.0
2723,60 - 64,NRW,39.99,39.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
2724,55 - 59,NRW,44.98,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
2725,45 - 49,KBW,49.99,24.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
2726,65 - 69,KBW,49.98,34.98,30.0,0.0,VF RIP U-TREUE,1.0
2727,40 - 44,KBW,39.99,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
2728,30 - 34,HSN,34.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
2729,70 - 74,KBW,39.99,44.98,30.0,0.0,VF RIP U-TREUE,1.0
2730,40 - 44,NRW,44.98,44.97,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
2731,30 - 34,NRW,39.99,44.98,30.0,0.0,GIGAZUHAUSE KABEL,0.0
2732,50 - 54,KBW,44.98,49.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
2733,35 - 39,KBW,34.99,39.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
2734,35 - 39,HSN,49.99,44.97,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
2735,25 - 29,NRW,34.98,39.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
2736,18 - 24,KBW,44.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
2737,50 - 54,NRW,39.98,34.98,30.0,0.0,VF RIP U-TREUE,1.0
2738,40 - 44,NRW,44.98,42.98,30.0,0.0,VF RIP U-TREUE,0.0
2739,40 - 44,NRW,39.99,39.97,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
2740,70 - 74,NRW,39.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
2741,40 - 44,NRW,29.99,44.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
2742,50 - 54,NRW,39.99,34.98,30.0,0.0,VF CABLEMAX,1.0
2743,25 - 29,KBW,42.99,49.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
2744,55 - 59,NRW,42.99,39.99,30.0,0.0,VF RIP U-TREUE,1.0
2745,35 - 39,NRW,34.99,29.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
2746,35 - 39,KBW,54.99,29.97,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
2747,35 - 39,NRW,39.98,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
2748,60 - 64,NRW,44.99,44.98,30.0,0.0,GIGAZUHAUSE KABEL,0.0
2749,30 - 34,NRW,39.99,49.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
2750,35 - 39,NRW,44.99,44.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
2751,35 - 39,NRW,34.99,44.96,30.0,0.0,VF RIP U-TREUE,1.0
2752,35 - 39,NRW,49.98,39.99,30.0,0.0,VF CABLEMAX,1.0
2753,25 - 29,NRW,34.99,32.99,30.0,0.0,GIGAZUHAUSE TREUE B,0.0
2754,35 - 39,KBW,34.98,44.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
2755,25 - 29,NRW,49.98,44.98,30.0,0.0,VF CABLEMAX,1.0
2756,40 - 44,NRW,34.98,42.99,30.0,0.0,VF RIP U-TREUE,1.0
2757,35 - 39,NRW,37.99,49.99,30.0,0.0,VF RIP U-TREUE,1.0
2758,30 - 34,KBW,29.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
2759,55 - 59,KBW,42.97,44.97,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
2760,30 - 34,KBW,44.99,39.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
2761,35 - 39,KBW,39.99,39.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
2762,40 - 44,KBW,44.98,44.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
2763,40 - 44,NRW,49.99,44.97,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
2764,35 - 39,KBW,44.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
2765,40 - 44,NRW,44.99,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
2766,50 - 54,NRW,37.99,44.99,30.0,0.0,VF RIP U-TREUE,0.0
2767,30 - 34,NRW,42.98,44.98,30.0,0.0,VF RIP U-TREUE,0.0
2768,35 - 39,KBW,39.99,44.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
2769,60 - 64,NRW,34.99,44.98,30.0,0.0,VF RIP U-TREUE,0.0
2770,35 - 39,NRW,39.99,39.98,30.0,0.0,VF CABLEMAX,1.0
2771,50 - 54,KBW,39.99,44.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
2772,30 - 34,NRW,44.99,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
2773,35 - 39,NRW,39.98,34.98,30.0,0.0,VF RIP U-TREUE,1.0
2774,35 - 39,NRW,39.96,44.97,30.0,0.0,GIGAZUHAUSE KABEL,0.0
2775,35 - 39,KBW,34.97,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
2776,35 - 39,HSN,44.98,42.99,30.0,0.0,VF CABLEMAX,0.0
2777,45 - 49,KBW,39.97,39.98,30.0,0.0,VF RIP U-TREUE,0.0
2778,25 - 29,NRW,39.98,39.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
2779,35 - 39,NRW,44.97,44.98,30.0,0.0,VF CABLEMAX,1.0
2780,35 - 39,KBW,39.97,44.99,30.0,0.0,VF RIP U-TREUE,0.0
2781,35 - 39,KBW,44.98,42.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
2782,35 - 39,KBW,34.98,34.99,30.0,0.0,VF RIP U-TREUE,1.0
2783,18 - 24,NRW,39.99,39.98,30.0,0.0,GIGAZUHAUSE KABEL,0.0
2784,45 - 49,KBW,44.99,44.97,30.0,0.0,VF RIP U-TREUE,1.0
2785,30 - 34,NRW,42.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
2786,40 - 44,NRW,44.99,49.98,30.0,0.0,GIGAZUHAUSE KABEL,0.0
2787,40 - 44,NRW,44.98,42.97,30.0,0.0,VF CABLEMAX,0.0
2788,30 - 34,KBW,39.99,29.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
2789,80 and over,NRW,29.99,39.99,30.0,1.0,RED INTERNET & PHONE CABLE U,0.0
2790,50 - 54,NRW,44.99,39.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
2791,55 - 59,KBW,39.98,39.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
2792,35 - 39,HSN,34.99,48.98,30.0,0.0,VF CABLEMAX,1.0
2793,25 - 29,NRW,39.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
2794,40 - 44,KBW,39.99,39.99,30.0,0.0,GIGAZUHAUSE KABEL,1.0
2795,35 - 39,NRW,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
2796,55 - 59,NRW,49.97,29.99,30.0,0.0,VF RIP U-TREUE,1.0
2797,55 - 59,KBW,42.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
2798,35 - 39,HSN,44.99,34.97,30.0,0.0,TREUEPLUS BASIS,0.0
2799,25 - 29,KBW,49.97,44.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
2800,35 - 39,NRW,59.99,39.97,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
2801,35 - 39,HSN,44.99,58.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
2802,35 - 39,NRW,44.96,44.97,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
2803,25 - 29,NRW,34.99,37.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
2804,30 - 34,KBW,44.99,44.98,30.0,0.0,VF CABLEMAX,1.0
2805,65 - 69,KBW,39.98,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
2806,30 - 34,NRW,34.98,44.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
2807,30 - 34,NRW,39.99,39.98,30.0,0.0,VF CABLEMAX,1.0
2808,45 - 49,KBW,44.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
2809,35 - 39,HSN,34.98,44.98,30.0,0.0,VF RIP U-TREUE,1.0
2810,45 - 49,KBW,34.98,44.99,30.0,1.0,VF RIP U-TREUE,1.0
2811,55 - 59,KBW,39.98,44.99,30.0,0.0,GIGAZUHAUSE KABEL,1.0
2812,35 - 39,KBW,24.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
2813,25 - 29,KBW,44.98,39.99,30.0,0.0,VF CABLEMAX,1.0
2814,35 - 39,NRW,62.99,44.97,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
2815,30 - 34,NRW,44.96,42.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
2816,50 - 54,KBW,42.98,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
2817,55 - 59,NRW,49.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
2818,35 - 39,NRW,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
2819,60 - 64,HSN,29.97,34.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
2820,35 - 39,NRW,44.99,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
2821,60 - 64,KBW,29.98,44.99,30.0,0.0,GIGAZUHAUSE KABEL,0.0
2822,40 - 44,KBW,34.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
2823,45 - 49,NRW,39.99,44.99,30.0,0.0,GIGAZUHAUSE KABEL,0.0
2824,55 - 59,NRW,49.99,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
2825,40 - 44,KBW,34.97,44.99,30.0,0.0,VF RIP U-TREUE,0.0
2826,25 - 29,NRW,44.98,44.98,30.0,0.0,GIGAZUHAUSE KABEL,1.0
2827,40 - 44,NRW,49.98,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
2828,35 - 39,NRW,39.97,44.99,30.0,0.0,VF CABLEMAX,0.0
2829,40 - 44,KBW,39.99,29.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
2830,30 - 34,NRW,44.99,44.96,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
2831,35 - 39,NRW,39.98,48.99,30.0,0.0,VF RIP U-TREUE,0.0
2832,60 - 64,NRW,34.99,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
2833,35 - 39,NRW,39.97,34.99,30.0,0.0,GIGAZUHAUSE TREUE C,0.0
2834,55 - 59,NRW,42.98,34.97,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
