customer_age_class,region,count_previous_cancellations_0_18,basket_months_since_contract_start_date,basket_days_until_contract_end,basket_months_until_contract_end,basket_package_price_disc,basket_product_category,basket_package_price_list,internet_package_price_disc,internet_product_name,internet_diff_churn_months,internet_days_until_initial_contract_end,internet_months_since_contract_start_date,flag_churn
45 - 49,NRW,0,70,30,0,42.970000000,N/A,42.970000000,42.970000000,VF RIP 100 U-TREUE,0,0,70,1
35 - 39,NRW,0,30,30,0,34.980000000,N/A,34.980000000,34.980000000,VF RIP 100 U-TREUE,0,0,30,0
65 - 69,NRW,1,22,61,2,39.980000000,2PLAY,39.980000000,39.980000000,VF CABLEMAX 1000,19,61,22,0
35 - 39,KBW,0,53,30,0,44.980000000,SUPERWLAN,44.980000000,44.980000000,VF CABLEMAX 1000,0,0,53,1
45 - 49,NRW,0,84,74,2,44.970000000,HD RECEIVER,44.970000000,44.970000000,VF CABLEMAX 1000,25,74,22,1
40 - 44,KBW,0,79,30,0,39.990000000,2PLAY,39.990000000,39.990000000,VF RIP 250 U-TREUE,0,0,79,1
30 - 34,KBW,0,19,153,5,34.990000000,SUPERWLAN,34.990000000,34.990000000,GIGAZUHAUSE 50 KABEL,0,153,19,0
65 - 69,HSN,0,106,30,0,32.970000000,N/A,32.970000000,32.970000000,RED INTERNET UND PHONE 50 CABLE U,0,0,106,0
45 - 49,NRW,0,70,30,0,44.980000000,SUPERWLAN,44.980000000,44.980000000,VF CABLEMAX 1000,0,0,53,0
60 - 64,HSN,0,65,30,0,64.980000000,DIGITAL KABELANSCHLUSS,64.980000000,39.990000000,VF RIP 250 U-TREUE,0,0,65,0
75 - 79,KBW,0,113,30,0,34.990000000,2PLAY,34.990000000,34.990000000,RED INTERNET UND PHONE 50 CABLE U,0,0,113,0
40 - 44,NRW,0,21,92,3,44.980000000,2PLAY,44.980000000,44.980000000,VF CABLEMAX 1000,0,92,21,1
60 - 64,HSN,0,145,30,0,63.830000000,N/A,63.830000000,58.830000000,3PLAY PREMIUM 100,0,0,145,0
35 - 39,KBW,0,0,30,0,44.980000000,2PLAY,44.980000000,44.980000000,VF CABLEMAX 1000,0,0,0,0
65 - 69,HSN,0,72,30,0,39.990000000,2PLAY,39.990000000,39.990000000,RED INTERNET UND PHONE 250 CABLE U,0,0,72,0
60 - 64,NRW,0,27,30,0,93.930000000,VF PREMIUM,93.930000000,48.970000000,VF CABLEMAX 1000,0,0,27,0
50 - 54,NRW,0,12,386,12,62.980000000,SUPERWLAN,62.980000000,62.980000000,GIGAZUHAUSE 1000 KABEL,0,386,12,1
40 - 44,HSN,0,66,30,0,29.980000000,VTV INTERNATIONAL,45.960000000,24.990000000,VF RIP 100 U-TREUE,0,0,53,1
35 - 39,NRW,0,169,30,0,70.970000000,DIGITAL KABELANSCHLUSS,70.970000000,49.980000000,3PLAY TREUE 200,0,0,63,0
35 - 39,NRW,0,45,30,0,47.990000000,2PLAY,47.990000000,47.990000000,VF RIP 500 U-TREUE,0,0,45,0
45 - 49,KBW,0,29,30,0,44.980000000,2PLAY,44.980000000,44.980000000,VF CABLEMAX 1000,0,0,29,0
45 - 49,NRW,0,22,352,11,34.980000000,HD OPTION,39.980000000,24.990000000,GIGAZUHAUSE 50 TREUE C,0,352,13,0
45 - 49,KBW,0,156,30,0,73.950000000,HD OPTION,73.950000000,39.990000000,VF RIP 250 U-TREUE,0,0,62,1
25 - 29,HSN,0,22,86,2,58.980000000,SUPERWLAN,58.980000000,58.980000000,RED INTERNET UND PHONE 1000 CABLE U,0,86,22,1
65 - 69,KBW,0,98,520,17,62.960000000,HD OPTION,62.960000000,47.990000000,VF RIP 500 U-TREUE,0,0,36,1
30 - 34,KBW,0,22,75,2,44.970000000,2PLAY,44.970000000,44.970000000,VF CABLEMAX 1000,25,75,22,1
30 - 34,HSN,0,25,30,0,0E-9,1PLAY,0E-9,0E-9,MMA,0,0,25,0
40 - 44,NRW,0,19,172,5,32.990000000,SUPERWLAN,32.990000000,32.990000000,GIGAZUHAUSE 250 TREUE B,0,172,19,1
30 - 34,NRW,0,138,30,0,61.830000000,HD OPTION,61.830000000,33.850000000,RED INTERNET UND PHONE 50 CABLE U,0,0,138,0
25 - 29,HSN,0,31,30,0,44.980000000,2PLAY,44.980000000,44.980000000,RED INTERNET & PHONE 100 CABLE U,0,0,31,1
35 - 39,NRW,0,12,385,12,44.970000000,2PLAY,44.970000000,44.970000000,VF CABLEMAX 1000,0,385,12,0
50 - 54,NRW,0,45,30,0,44.980000000,HD OPTION,44.980000000,37.990000000,VF RIP 250 U-TREUE,0,0,45,0
25 - 29,NRW,0,22,67,2,44.980000000,SUPERWLAN,44.980000000,44.980000000,VF CABLEMAX 1000,0,67,22,1
45 - 49,NRW,0,56,30,0,47.990000000,N/A,47.990000000,47.990000000,VF RIP 500 U-TREUE,0,0,39,1
70 - 74,NRW,0,22,65,2,27.990000000,2PLAY,27.990000000,27.990000000,RIP 50 CABLE U TREUE,0,65,22,1
30 - 34,HSN,0,22,67,2,54.990000000,2PLAY,54.990000000,54.990000000,RED INTERNET UND PHONE 1000 CABLE U,0,67,22,1
65 - 69,NRW,0,93,221,7,42.970000000,N/A,42.970000000,32.990000000,GIGAZUHAUSE 250 TREUE B,0,221,17,0
70 - 74,NRW,0,51,30,0,34.990000000,2PLAY,34.990000000,34.990000000,RED INTERNET UND PHONE 50 CABLE U,0,0,51,1
40 - 44,NRW,0,19,30,0,39.990000000,SUPERWLAN,39.990000000,39.990000000,RED INTERNET UND PHONE 100 CABLE U,0,0,19,1
65 - 69,KBW,0,35,611,20,73.930000000,VTV INTERNATIONAL,78.930000000,39.980000000,VF CABLEMAX 1000,0,0,35,0
35 - 39,KBW,0,54,30,0,27.990000000,N/A,27.990000000,27.990000000,VF RIP 100 U-TREUE,0,0,54,0
50 - 54,HSN,0,48,30,0,34.990000000,SUPERWLAN,34.990000000,34.990000000,RED INTERNET UND PHONE 50 CABLE U,0,0,48,0
30 - 34,KBW,0,43,30,0,34.990000000,SUPERWLAN,34.990000000,34.990000000,RED INTERNET UND PHONE 50 CABLE U,0,0,43,1
65 - 69,NRW,0,90,30,0,25.980000000,HD OPTION,33.980000000,24.990000000,RED INTERNET UND PHONE 250 CABLE U,0,0,90,0
80 and over,NRW,0,78,30,0,42.960000000,N/A,42.960000000,32.980000000,2PLAY TREUE 50,0,0,78,0
25 - 29,NRW,0,28,30,0,49.970000000,2PLAY,49.970000000,49.970000000,VF CABLEMAX 1000,0,0,28,1
65 - 69,KBW,0,39,30,0,49.990000000,2PLAY,49.990000000,49.990000000,RED INTERNET UND PHONE 500 CABLE U,0,0,39,0
50 - 54,KBW,2,17,218,7,69.960000000,SUPERWLAN,74.960000000,44.990000000,GIGAZUHAUSE 1000 TREUE B,0,212,17,1
45 - 49,NRW,0,33,30,0,59.980000000,2PLAY,59.980000000,59.980000000,RED INTERNET & PHONE 1000 CABLE U,0,0,33,1
60 - 64,KBW,0,19,605,19,42.960000000,VF PREMIUM,57.950000000,32.980000000,GIGAZUHAUSE 100 TREUE B,25,161,19,0
35 - 39,KBW,0,47,30,0,64.980000000,N/A,64.980000000,49.990000000,RED INTERNET UND PHONE 500 CABLE U,0,0,47,0
65 - 69,NRW,0,35,30,0,39.980000000,SUPERWLAN,39.980000000,39.980000000,RED INTERNET UND PHONE 50 CABLE U,0,0,35,0
30 - 34,NRW,0,23,51,1,34.990000000,SUPERWLAN,34.990000000,34.990000000,RED INTERNET & PHONE 50 CABLE U,0,51,23,1
75 - 79,HSN,0,13,361,11,29.990000000,SUPERWLAN,29.990000000,29.990000000,GIGAZUHAUSE 100 TREUE C,0,361,13,0
75 - 79,HSN,1,12,560,18,34.970000000,SUPERWLAN,34.970000000,24.990000000,GIGAZUHAUSE 100 TREUE C,27,391,12,1
55 - 59,KBW,0,57,30,0,49.990000000,SUPERWLAN,49.990000000,49.990000000,GIGAZUHAUSE 500 KABEL,0,0,57,0
45 - 49,KBW,0,25,30,0,43.980000000,SUPERWLAN,43.980000000,43.980000000,RED INTERNET UND PHONE 100 CABLE U,0,0,25,0
70 - 74,KBW,0,17,222,7,18.990000000,2PLAY,18.990000000,18.990000000,EAZY 20,0,222,17,1
25 - 29,NRW,0,30,30,0,39.990000000,2PLAY,39.990000000,39.990000000,RED INTERNET & PHONE 100 CABLE U,0,0,30,1
65 - 69,KBW,0,29,30,0,69.950000000,HD OPTION,69.950000000,49.960000000,RED INTERNET & PHONE 50 CABLE U,0,0,29,0
30 - 34,NRW,0,13,353,11,49.990000000,SUPERWLAN,49.990000000,49.990000000,GIGAZUHAUSE 1000 TREUE C,0,353,13,1
50 - 54,NRW,0,24,7,0,48.970000000,2PLAY,48.970000000,48.970000000,VF CABLEMAX 1000,0,7,24,0
45 - 49,NRW,0,38,30,0,64.970000000,VF PREMIUM,64.970000000,44.980000000,RED INTERNET UND PHONE 250 CABLE U,0,0,38,0
30 - 34,HSN,1,28,30,0,17.990000000,2PLAY,17.990000000,17.990000000,EAZY 40 FLEX,3,0,28,1
40 - 44,NRW,0,37,30,0,47.990000000,2PLAY,47.990000000,47.990000000,VF RIP 500 U-TREUE,0,0,37,1
30 - 34,NRW,0,96,30,0,29.990000000,N/A,29.990000000,29.990000000,INTERNET PREMIUM 120,0,0,96,1
45 - 49,NRW,0,34,30,0,44.980000000,SUPERWLAN,44.980000000,44.980000000,VF CABLEMAX 1000,0,0,34,0
35 - 39,KBW,0,58,30,0,32.990000000,2PLAY,32.990000000,32.990000000,VF RIP 100 U-TREUE,0,0,58,0
55 - 59,NRW,0,27,30,0,44.980000000,2PLAY,44.980000000,44.980000000,VF CABLEMAX 1000,0,0,27,0
30 - 34,HSN,0,42,30,0,54.990000000,SUPERWLAN,54.990000000,54.990000000,RED INTERNET UND PHONE 1000 CABLE U,0,0,42,1
18 - 24,NRW,0,26,30,0,48.970000000,2PLAY,48.970000000,48.970000000,VF CABLEMAX 1000,0,0,26,1
60 - 64,NRW,0,49,30,0,44.980000000,2PLAY,49.980000000,44.980000000,RED INTERNET UND PHONE 500 CABLE U,0,0,49,1
75 - 79,NRW,0,136,30,0,42.860000000,3PLAY,42.860000000,42.860000000,3PLAY SMART 50,0,0,136,1
80 and over,HSN,0,41,499,16,71.960000000,SUPERWLAN,76.960000000,38.980000000,RED INTERNET UND PHONE 50 CABLE U,0,0,41,1
70 - 74,NRW,0,27,30,0,34.980000000,VTV INTERNATIONAL,48.960000000,29.980000000,VF RIP 100 U-TREUE,20,27,24,0
18 - 24,KBW,0,31,30,0,62.970000000,2PLAY,62.970000000,62.970000000,RED INTERNET & PHONE 1000 CABLE U,0,0,31,1
50 - 54,KBW,0,59,30,0,29.990000000,N/A,29.990000000,29.990000000,VF RIP 100 U-TREUE,0,0,35,1
60 - 64,NRW,1,22,73,2,44.970000000,2PLAY,44.970000000,44.970000000,VF CABLEMAX 1000,16,73,22,0
50 - 54,HSN,0,40,30,0,44.980000000,2PLAY,44.980000000,44.980000000,RED INTERNET UND PHONE 250 CABLE U,0,0,40,0
65 - 69,NRW,0,24,717,23,55.970000000,HD OPTION,55.970000000,27.990000000,GIGAZUHAUSE 100 TREUE B,0,364,13,0
45 - 49,NRW,0,42,30,0,74.970000000,HD OPTION,74.970000000,54.980000000,RED INTERNET UND PHONE 500 CABLE U,0,0,42,1
30 - 34,NRW,0,19,157,5,39.980000000,SUPERWLAN,39.980000000,39.980000000,GIGAZUHAUSE 100 KABEL,0,157,19,1
50 - 54,KBW,0,40,30,0,49.990000000,2PLAY,49.990000000,49.990000000,RED INTERNET UND PHONE 500 CABLE U,0,0,40,1
60 - 64,NRW,0,142,30,0,10.000000000,DIGITAL KABELANSCHLUSS,10.000000000,10.000000000,2PLAY 32MBIT,0,0,142,0
80 and over,HSN,0,22,30,0,39.990000000,2PLAY,39.990000000,39.990000000,RED INTERNET UND PHONE 100 CABLE U,0,0,22,1
80 and over,HSN,0,53,334,11,38.960000000,DIGITAL KABELANSCHLUSS,38.960000000,28.980000000,VF RIP 100 U-TREUE,0,0,53,0
25 - 29,NRW,0,68,30,0,42.980000000,N/A,42.980000000,42.980000000,VF RIP 250 U-TREUE,0,0,61,0
65 - 69,KBW,0,26,30,0,49.980000000,SUPERWLAN,49.980000000,29.990000000,RED INTERNET & PHONE 50 CABLE U,0,0,26,1
18 - 24,KBW,0,52,30,0,54.960000000,SUPERWLAN,54.960000000,44.980000000,VF CABLEMAX 1000,0,0,52,1
45 - 49,HSN,0,22,633,20,70.820000000,VF PREMIUM,90.810000000,54.960000000,VF CABLEMAX 1000,0,84,22,1
40 - 44,KBW,0,97,30,0,69.410000000,HD OPTION,74.410000000,38.430000000,GIGAZUHAUSE 250 KABEL,0,0,96,0
40 - 44,KBW,0,47,30,0,34.990000000,2PLAY,34.990000000,34.990000000,RED INTERNET UND PHONE 50 CABLE U,0,0,47,1
50 - 54,KBW,0,20,136,4,29.990000000,2PLAY,29.990000000,29.990000000,GIGAZUHAUSE 100 TREUE C,0,136,20,0
35 - 39,NRW,0,50,30,0,34.990000000,2PLAY,34.990000000,34.990000000,RED INTERNET UND PHONE 50 CABLE U,0,0,50,0
18 - 24,NRW,0,16,253,8,24.990000000,SUPERWLAN,24.990000000,24.990000000,GIGAZUHAUSE 100 TREUE C,0,253,16,1
35 - 39,HSN,0,25,30,0,49.970000000,2PLAY,49.970000000,49.970000000,VF CABLEMAX 1000,0,0,25,1
35 - 39,HSN,0,34,30,0,169.920000000,2PLAY,169.920000000,169.920000000,VF CABLEMAX 1000,0,0,34,1
70 - 74,NRW,0,192,249,8,63.340000000,SUPERWLAN,68.340000000,32.990000000,GIGAZUHAUSE 250 TREUE B,0,249,16,0
35 - 39,NRW,0,53,30,0,48.970000000,2PLAY,48.970000000,48.970000000,VF CABLEMAX 500,0,0,53,0
60 - 64,NRW,0,77,30,0,59.980000000,DIGITAL KABELANSCHLUSS,69.980000000,39.990000000,VF RIP 250 U-TREUE,0,0,77,1
30 - 34,HSN,0,27,30,0,29.990000000,2PLAY,29.990000000,29.990000000,VF RIP 100 U-TREUE,0,0,27,0
35 - 39,KBW,0,52,30,0,44.980000000,SUPERWLAN,44.980000000,44.980000000,RED INTERNET UND PHONE 250 CABLE U,0,0,52,1
55 - 59,KBW,0,24,13,0,17.990000000,2PLAY,17.990000000,17.990000000,EAZY 40 FLEX,0,13,24,1
25 - 29,KBW,0,23,32,1,44.980000000,SUPERWLAN,44.980000000,44.980000000,VF CABLEMAX 1000,0,32,23,1
80 and over,NRW,0,14,316,10,27.990000000,2PLAY,27.990000000,27.990000000,GIGAZUHAUSE 100 TREUE B,0,316,14,0
60 - 64,NRW,0,46,30,0,29.990000000,SUPERWLAN,29.990000000,29.990000000,VF RIP 100 U-TREUE,0,0,46,0
60 - 64,NRW,0,31,30,0,53.980000000,SUPERWLAN,53.980000000,53.980000000,RED INTERNET & PHONE 1000 CABLE U,0,0,31,1
80 and over,NRW,0,58,30,0,55.350000000,DIGITAL KABELANSCHLUSS,55.350000000,34.990000000,RED INTERNET & PHONE 100 CABLE U,0,0,35,0
40 - 44,HSN,0,12,393,12,42.970000000,SUPERWLAN,42.970000000,42.970000000,GIGAZUHAUSE 100 KABEL,0,393,12,0
45 - 49,KBW,0,69,30,0,149.960000000,2PLAY,149.960000000,149.960000000,VF RIP 250 U-TREUE,0,0,69,1
35 - 39,NRW,0,52,30,0,44.980000000,SUPERWLAN,44.980000000,44.980000000,RED INTERNET UND PHONE 250 CABLE U,0,0,52,1
25 - 29,NRW,0,13,338,11,37.980000000,SUPERWLAN,37.980000000,37.980000000,GIGAZUHAUSE 50 KABEL,0,338,13,0
45 - 49,NRW,0,13,171,5,39.980000000,2PLAY,39.980000000,39.980000000,GIGAZUHAUSE 100 KABEL,0,171,13,0
25 - 29,KBW,0,37,30,0,44.980000000,2PLAY,44.980000000,44.980000000,RED INTERNET UND PHONE 250 CABLE U,0,0,37,0
40 - 44,HSN,0,72,30,0,39.990000000,N/A,39.990000000,39.990000000,VF RIP 250 U-TREUE,0,0,72,0
30 - 34,NRW,1,28,30,0,29.990000000,2PLAY,29.990000000,29.990000000,RED INTERNET UND PHONE 50 CABLE U,13,0,28,1
40 - 44,KBW,0,63,30,0,98.950000000,VTV INTERNATIONAL,108.950000000,49.990000000,RED INTERNET UND PHONE 1000 CABLE U,0,0,50,1
35 - 39,KBW,0,22,74,2,32.990000000,SUPERWLAN,32.990000000,32.990000000,VF RIP 100 U-TREUE,0,74,22,0
35 - 39,KBW,0,58,30,0,47.990000000,N/A,47.990000000,47.990000000,VF RIP 500 U-TREUE,0,0,39,0
45 - 49,NRW,0,48,30,0,53.960000000,2PLAY,53.960000000,53.960000000,RED INTERNET UND PHONE 250 CABLE U,0,0,48,0
40 - 44,HSN,0,28,30,0,48.970000000,SUPERWLAN,48.970000000,48.970000000,VF CABLEMAX 1000,0,0,28,0
65 - 69,NRW,1,13,340,11,37.970000000,HD OPTION,37.970000000,29.990000000,GIGAZUHAUSE 100 TREUE C,23,340,13,1
75 - 79,NRW,0,18,199,6,67.970000000,2PLAY,67.970000000,67.970000000,GIGAZUHAUSE 1000 KABEL,0,199,18,1
55 - 59,NRW,0,200,30,0,68.950000000,DIGITAL KABELANSCHLUSS,68.950000000,47.960000000,3PLAY START 60,0,0,112,1
70 - 74,NRW,1,12,392,12,24.990000000,SUPERWLAN,24.990000000,24.990000000,GIGAZUHAUSE 50 TREUE C,25,392,12,0
60 - 64,KBW,0,153,30,0,120.560000000,ANALOG KABELANSCHLUSS,120.560000000,120.560000000,3PLAY 32MBIT + HD BOX + PAY,0,0,150,0
40 - 44,NRW,0,43,30,0,22.980000000,2PLAY,22.980000000,22.980000000,EAZY 40 FLEX,0,0,43,1
50 - 54,NRW,0,45,30,0,44.970000000,HD OPTION,49.970000000,34.980000000,VF RIP 100 U-TREUE,0,0,45,1
70 - 74,NRW,0,41,30,0,34.990000000,2PLAY,34.990000000,34.990000000,RED INTERNET UND PHONE 50 CABLE U,0,0,41,0
50 - 54,HSN,0,77,30,0,149.960000000,2PLAY,149.960000000,149.960000000,VF RIP 250 U-TREUE,0,0,77,1
65 - 69,KBW,0,110,715,23,34.980000000,DIGITAL KABELANSCHLUSS,34.980000000,25.000000000,RED INTERNET UND PHONE 50 CABLE U,0,0,110,0
40 - 44,NRW,0,20,30,0,39.990000000,2PLAY,39.990000000,39.990000000,RED INTERNET UND PHONE 100 CABLE U,0,0,20,1
55 - 59,KBW,0,0,0,0,42.970000000,2PLAY,42.970000000,42.970000000,RED INTERNET UND PHONE 250 CABLE U,0,0,0,1
55 - 59,HSN,0,21,101,3,59.950000000,2PLAY,59.950000000,59.950000000,VF CABLEMAX 1000,0,101,21,1
40 - 44,NRW,1,21,115,3,59.960000000,VF PREMIUM,64.960000000,39.990000000,VF CABLEMAX 500,8,115,21,0
65 - 69,NRW,0,68,365,12,37.980000000,N/A,37.980000000,27.990000000,GIGAZUHAUSE 100 TREUE B,0,365,12,0
45 - 49,NRW,0,43,30,0,43.970000000,2PLAY,43.970000000,43.970000000,RED INTERNET UND PHONE 50 CABLE U,0,0,43,1
40 - 44,NRW,0,21,30,0,44.980000000,2PLAY,44.980000000,44.980000000,RED INTERNET UND PHONE 250 CABLE U,0,0,21,1
75 - 79,NRW,0,368,30,0,60.880000000,ANALOG KABELANSCHLUSS,60.880000000,39.890000000,3PLAY 32MBIT,0,0,149,0
60 - 64,HSN,0,155,30,0,75.920000000,HIGHLIGHTS,75.920000000,54.930000000,3PLAY PREMIUM 100,0,0,133,1
55 - 59,KBW,0,61,30,0,49.990000000,2PLAY,49.990000000,49.990000000,GIGAZUHAUSE 500 KABEL,0,0,61,0
75 - 79,HSN,2,53,30,0,39.980000000,VTV INTERNATIONAL,62.940000000,39.980000000,RED INTERNET UND PHONE 250 CABLE U,16,0,53,1
80 and over,NRW,0,90,30,0,37.980000000,HD RECEIVER,42.970000000,34.990000000,VF RIP 100 U-TREUE,0,0,36,0
35 - 39,NRW,0,28,30,0,48.970000000,2PLAY,48.970000000,48.970000000,RED INTERNET UND PHONE 250 CABLE U,0,0,28,0
35 - 39,NRW,0,53,30,0,44.980000000,2PLAY,44.980000000,44.980000000,VF CABLEMAX 1000,0,0,53,1
40 - 44,KBW,0,54,30,0,44.980000000,2PLAY,44.980000000,44.980000000,RED INTERNET UND PHONE 250 CABLE U,0,0,54,1
55 - 59,NRW,0,37,30,0,54.980000000,SUPERWLAN,54.980000000,34.990000000,RED INTERNET UND PHONE 50 CABLE U,0,0,37,0
45 - 49,NRW,1,24,713,23,34.990000000,DIGITAL KABELANSCHLUSS,47.980000000,34.990000000,RED INTERNET & PHONE 50 CABLE U,2,7,24,1
80 and over,NRW,0,19,543,17,32.970000000,SUPERWLAN,32.970000000,22.990000000,GIGAZUHAUSE 50 TREUE B,0,164,19,0
45 - 49,NRW,0,39,30,0,34.990000000,2PLAY,34.990000000,34.990000000,RED INTERNET UND PHONE 100 CABLE U,0,0,39,0
40 - 44,KBW,0,61,30,0,54.980000000,2PLAY,54.980000000,54.980000000,GIGAZUHAUSE 500 KABEL,0,0,61,0
50 - 54,KBW,0,92,30,0,73.980000000,DIGITAL KABELANSCHLUSS,73.980000000,52.990000000,3PLAY TREUE 400 GENRE,0,0,58,1
30 - 34,KBW,0,55,30,0,55.980000000,SUPERWLAN,55.980000000,34.990000000,RED INTERNET UND PHONE 50 CABLE U,0,0,43,0
60 - 64,KBW,0,140,30,0,37.780000000,2PLAY,37.780000000,37.780000000,RED INTERNET UND PHONE 250 CABLE U,0,0,140,0
50 - 54,KBW,0,21,112,3,34.990000000,SUPERWLAN,34.990000000,34.990000000,GIGAZUHAUSE 50 KABEL,0,112,21,1
80 and over,NRW,0,194,30,0,82.870000000,VTV INTERNATIONAL,82.870000000,25.000000000,RED INTERNET UND PHONE 50 CABLE U,0,0,122,0
35 - 39,HSN,0,7,344,11,44.970000000,2PLAY,44.970000000,44.970000000,GIGAZUHAUSE 100 KABEL,0,344,7,0
40 - 44,KBW,0,55,30,0,32.990000000,2PLAY,32.990000000,32.990000000,VF RIP 100 U-TREUE,0,0,55,1
40 - 44,KBW,0,145,30,0,58.980000000,SUPERWLAN,58.980000000,37.990000000,VF RIP 250 U-TREUE,0,0,42,0
35 - 39,KBW,0,79,30,0,29.990000000,SUPERWLAN,29.990000000,29.990000000,VF RIP 100 U-TREUE,0,0,79,0
18 - 24,NRW,0,20,123,4,39.980000000,2PLAY,39.980000000,39.980000000,GIGAZUHAUSE 100 KABEL,24,123,20,1
60 - 64,NRW,0,50,30,0,44.980000000,SUPERWLAN,44.980000000,44.980000000,RED INTERNET UND PHONE 250 CABLE U,0,0,50,0
50 - 54,NRW,0,168,30,0,75.460000000,N/A,75.460000000,54.470000000,3PLAY PREMIUM 150 HRZ,0,0,118,0
40 - 44,HSN,1,12,380,12,29.980000000,N/A,34.980000000,34.980000000,GIGAZUHAUSE 100 TREUE C,26,380,12,0
70 - 74,KBW,0,3,30,0,39.980000000,2PLAY,39.980000000,39.980000000,GIGAZUHAUSE 500 TREUE B,0,0,3,0
60 - 64,KBW,1,115,30,0,42.980000000,2PLAY,42.980000000,42.980000000,2PLAY PLUS 120,2,0,115,1
40 - 44,NRW,0,40,30,0,29.990000000,N/A,29.990000000,29.990000000,VF RIP 100 U-TREUE,0,0,40,1
45 - 49,NRW,0,68,30,0,49.990000000,2PLAY,49.990000000,49.990000000,GIGAZUHAUSE 500 KABEL,0,0,68,0
50 - 54,NRW,0,48,30,0,52.980000000,2PLAY,52.980000000,52.980000000,RED INTERNET UND PHONE 500 CABLE U,0,0,48,0
40 - 44,HSN,0,38,30,0,29.990000000,SUPERWLAN,29.990000000,29.990000000,VF RIP 100 U-TREUE,0,0,38,1
80 and over,KBW,0,61,30,0,47.970000000,BOOSTER STANDARD,47.970000000,44.980000000,3PLAY TREUE 100,0,0,61,0
50 - 54,NRW,0,97,45,1,44.970000000,SERIES AND MOVIES,56.940000000,44.970000000,VF CABLEMAX 1000,0,45,23,1
40 - 44,KBW,0,43,30,0,169.920000000,2PLAY,169.920000000,169.920000000,VF CABLEMAX 1000,0,0,43,1
40 - 44,NRW,0,25,85,2,64.970000000,SUPERWLAN,64.970000000,44.980000000,VF CABLEMAX 1000,0,0,25,0
55 - 59,NRW,0,204,30,0,70.970000000,HD OPTION,75.970000000,39.990000000,VF RIP 250 U-TREUE,0,0,42,1
35 - 39,NRW,0,50,30,0,42.980000000,SUPERWLAN,42.980000000,42.980000000,VF RIP 250 U-TREUE,0,0,50,0
45 - 49,NRW,0,41,30,0,82.950000000,VF PREMIUM,92.950000000,47.990000000,VF RIP 500 U-TREUE,0,0,41,1
45 - 49,NRW,0,76,30,0,59.980000000,N/A,69.980000000,39.990000000,VF RIP 250 U-TREUE,0,0,76,1
25 - 29,KBW,0,66,30,0,29.990000000,N/A,29.990000000,29.990000000,INTERNET PREMIUM 120,0,0,66,1
40 - 44,NRW,1,24,329,10,39.980000000,SUPERWLAN,39.980000000,39.980000000,VF CABLEMAX 1000,24,329,14,1
75 - 79,NRW,2,134,30,0,39.990000000,HD OPTION,44.990000000,25.000000000,RED INTERNET UND PHONE 50 CABLE U,6,0,134,1
30 - 34,NRW,0,69,30,0,19.990000000,2PLAY,19.990000000,19.990000000,EAZY 50,0,0,69,1
30 - 34,NRW,0,20,128,4,44.990000000,SUPERWLAN,44.990000000,44.990000000,GIGAZUHAUSE 250 KABEL,0,128,20,1
30 - 34,KBW,0,31,30,0,34.990000000,2PLAY,34.990000000,34.990000000,RED INTERNET & PHONE 50 CABLE U,0,0,31,1
50 - 54,HSN,0,131,30,0,49.970000000,N/A,49.970000000,49.970000000,RED INTERNET & PHONE 250 CABLE U,0,0,35,0
45 - 49,KBW,0,19,170,5,19.990000000,2PLAY,24.990000000,19.990000000,GIGAZUHAUSE 50 TREUE C,25,170,19,1
60 - 64,KBW,0,102,30,0,69.410000000,HD OPTION,74.410000000,38.430000000,GIGAZUHAUSE 250 KABEL,0,0,102,1
35 - 39,HSN,0,29,30,0,141.960000000,SUPERWLAN,141.960000000,141.960000000,VF RIP 250 U-TREUE,0,0,29,0
35 - 39,NRW,0,51,30,0,54.990000000,2PLAY,54.990000000,54.990000000,RED INTERNET UND PHONE 1000 CABLE U,0,0,51,1
25 - 29,NRW,0,15,296,9,42.970000000,SUPERWLAN,42.970000000,42.970000000,GIGAZUHAUSE 100 KABEL,0,296,15,0
45 - 49,KBW,0,22,79,2,39.990000000,SUPERWLAN,39.990000000,39.990000000,RED INTERNET UND PHONE 100 CABLE U,0,79,22,1
40 - 44,KBW,0,65,30,0,39.990000000,N/A,39.990000000,39.990000000,VF RIP 250 U-TREUE,0,0,65,1
18 - 24,NRW,0,33,30,0,44.980000000,SUPERWLAN,44.980000000,44.980000000,RED INTERNET & PHONE 250 CABLE U,0,0,33,0
75 - 79,KBW,0,78,30,0,50.980000000,N/A,50.980000000,29.990000000,VF RIP 100 U-TREUE,0,0,78,1
35 - 39,KBW,0,53,30,0,49.990000000,SUPERWLAN,49.990000000,49.990000000,GIGAZUHAUSE 500 KABEL,0,0,53,1
70 - 74,NRW,0,97,30,0,19.990000000,N/A,27.980000000,24.990000000,RED INTERNET UND PHONE 50 CABLE U,0,0,41,0
35 - 39,KBW,0,24,30,0,39.980000000,SUPERWLAN,44.980000000,39.980000000,VF CABLEMAX 1000,0,4,24,1
65 - 69,KBW,0,16,269,8,52.980000000,SUPERWLAN,52.980000000,52.980000000,GIGAZUHAUSE 500 KABEL,0,269,16,0
50 - 54,NRW,0,44,30,0,39.990000000,2PLAY,39.990000000,39.990000000,RED INTERNET UND PHONE 100 CABLE U,0,0,44,0
